AFp1,AFp2,C3,C4,P7,P8,O1,O2,timestamp
42480.027,41770.426,-37114.78,-39340.812,-39153.28,52494.168,51625.848,51263.3,10425.68497435308
42450.055,41703.594,-36336.492,-38515.05,-38390.508,52502.39,51624.305,51263.703,10425.688997720044
42371.688,41648.742,-35801.953,-38342.85,-38039.9,52501.52,51617.062,51258.63,10425.69302108701
42353.426,41677.31,-36311.863,-39346.895,-38429.777,52495.574,51614.83,51255.703,10425.697044453975
42421.62,41751.406,-37110.266,-40019.906,-39088.707,52487.17,51617.58,51256.215,10425.701067820939
42480.676,41772.414,-37176.137,-39960.875,-39136.99,52489.9,51622.293,51260.395,10425.705091187903
42457.184,41713.293,-36345.3,-39196.824,-38375.777,52499.53,51621.62,51262.004,10425.709114554867
42389.973,41664.68,-35883.355,-38790.47,-38031.805,52496.96,51611.9,51254.81,10425.713137921832
42373.855,41697.516,-36460.434,-39183.637,-38433.734,52488.535,51607.676,51249.824,10425.717161288796
42437.223,41770.312,-37099.67,-39733.355,-39097.67,52480.195,51611.875,51251.12,10425.72118465576
42510.066,41798.477,-37121.71,-39685.86,-39155.473,52480.71,51616.28,51253.848,10425.725208022724
42486.508,41738.395,-36350.418,-38920.58,-38387.47,52488.4,51614.625,51253.867,10425.729231389689
42414.87,41689.98,-35886.26,-38508.457,-38021.973,52488.8,51608.902,51250.562,10425.733254756653
42400.453,41726.324,-36455.895,-38894.652,-38416.973,52482.5,51607.184,51247.79,10425.737278123617
42469.387,41806.926,-37097.77,-39440.03,-39077.914,52473.715,51611.07,51248.84,10425.741301490581
42544.266,41837.527,-37106.89,-39391.863,-39137.637,52472.91,51614.156,51250.316,10425.745324857546
42515.746,41770.293,-36326.816,-38563.508,-38379.266,52482.23,51613.957,51251.77,10425.74934822451
42446.008,41721.43,-35751.547,-38307.336,-38008.918,52482.836,51607.52,51248.37,10425.753371591474
42429.223,41756.03,-36222.344,-39291.707,-38370.793,52477.45,51606.0,51246.223,10425.757394958438
42487.895,41825.32,-37059.438,-39983.0,-39021.945,52467.68,51608.48,51245.867,10425.761418325403
42555.35,41850.332,-37198.043,-39930.7,-39085.6,52467.613,51611.742,51247.88,10425.765441692367
42525.402,41781.223,-36329.676,-39156.883,-38346.453,52474.586,51608.188,51246.47,10425.769465059331
42450.656,41724.85,-35824.348,-38707.61,-38018.82,52474.05,51599.426,51240.504,10425.773488426295
42433.914,41755.9,-36369.484,-39067.7,-38397.727,52467.055,51596.477,51236.926,10425.77751179326
42496.88,41829.703,-37084.227,-39611.895,-39058.4,52460.348,51602.086,51239.92,10425.781535160224
42570.527,41862.203,-37138.207,-39571.93,-39134.195,52460.17,51605.418,51241.82,10425.785558527188
42546.523,41800.78,-36336.72,-38753.297,-38380.516,52468.44,51603.426,51241.777,10425.789581894152
42474.28,41745.973,-35751.19,-38335.523,-38006.816,52469.47,51596.273,51237.44,10425.793605261117
42452.535,41772.305,-36211.95,-39251.9,-38360.58,52462.516,51592.812,51233.195,10425.797628628081
42517.734,41847.27,-37057.203,-39970.977,-39022.367,52453.91,51596.117,51233.91,10425.801651995045
42583.54,41871.793,-37193.504,-39929.984,-39100.98,52454.137,51599.203,51236.145,10425.80567536201
42557.273,41806.836,-36341.945,-39143.336,-38354.656,52462.137,51596.05,51235.473,10425.809698728974
42484.52,41753.348,-35819.496,-38672.117,-37991.73,52462.34,51588.027,51230.555,10425.813722095938
42463.242,41780.46,-36356.43,-39023.4,-38356.195,52455.23,51584.652,51226.42,10425.817745462902
42526.34,41853.395,-37047.816,-39577.117,-39025.766,52448.01,51589.86,51228.7,10425.821768829866
42593.73,41881.09,-37101.75,-39560.934,-39127.22,52445.934,51591.156,51228.902,10425.82579219683
42567.133,41816.56,-36327.33,-38746.527,-38379.22,52454.203,51588.965,51228.723,10425.829815563795
42496.457,41763.7,-35721.24,-38313.035,-37990.926,52456.258,51582.73,51225.215,10425.83383893076
42478.773,41792.465,-36159.58,-39214.348,-38329.91,52449.71,51579.625,51221.684,10425.837862297723
42538.902,41863.812,-37004.477,-39930.477,-38986.047,52439.94,51582.215,51221.39,10425.841885664688
42602.895,41887.953,-37184.184,-39902.938,-39081.938,52437.55,51582.977,51221.1,10425.845909031652
42573.637,41818.863,-36323.53,-39119.22,-38345.758,52446.09,51580.293,51220.676,10425.849932398616
42497.75,41758.65,-35764.58,-38618.293,-37977.805,52447.832,51572.65,51216.297,10425.85395576558
42475.152,41785.78,-36276.613,-38949.613,-38327.23,52439.67,51568.29,51211.332,10425.857979132545
42536.957,41862.96,-37038.426,-39506.285,-38993.086,52431.45,51572.94,51212.92,10425.862002499509
42610.047,41897.9,-37126.895,-39495.53,-39103.527,52432.074,51577.613,51215.78,10425.866025866473
42586.957,41835.29,-36313.895,-38657.832,-38357.785,52440.836,51575.555,51215.47,10425.870049233437
42513.754,41778.9,-35652.953,-38244.19,-37969.29,52444.055,51568.96,51211.734,10425.874072600402
42490.42,41803.24,-36070.82,-39179.41,-38303.492,52437.1,51566.035,51207.867,10425.878095967366
42547.527,41876.55,-36932.457,-39926.34,-38966.78,52424.875,51566.793,51205.03,10425.88211933433
42616.598,41907.285,-37132.24,-39914.293,-39075.832,52423.42,51568.848,51205.68,10425.886142701294
42590.176,41839.54,-36261.973,-39121.945,-38335.387,52432.723,51566.438,51205.7,10425.890166068259
42513.777,41776.37,-35674.48,-38604.348,-37963.12,52432.7,51556.957,51199.13,10425.894189435223
42485.906,41799.594,-36176.098,-38937.32,-38311.895,52425.793,51554.746,51195.777,10425.898212802187
42552.56,41877.535,-37005.906,-39508.453,-38983.902,52418.035,51560.355,51198.1,10425.902236169151
42621.51,41903.35,-37153.336,-39513.504,-39107.508,52417.723,51564.09,51200.156,10425.906259536116
42595.34,41836.723,-36326.836,-38687.54,-38365.45,52427.113,51561.766,51199.89,10425.91028290308
42526.05,41784.44,-35655.637,-38230.29,-37947.07,52424.945,51549.918,51190.59,10425.914306270044
42497.594,41808.51,-36057.32,-39151.18,-38264.152,52417.008,51545.36,51185.16,10425.918329637008
42555.508,41832.05,-36921.75,-39924.598,-38932.96,52408.312,51549.18,51186.145,10425.922353003973
42623.055,41733.836,-37171.71,-39959.51,-39090.406,52408.402,51553.76,51189.54,10425.926376370937
42600.055,41814.547,-36342.125,-39197.094,-38371.754,52419.223,51552.58,51190.5,10425.930399737901
42530.652,41795.953,-35730.426,-38652.27,-37950.78,52420.61,51543.438,51184.445,10425.934423104865
42499.63,41811.777,-36214.543,-38963.605,-38281.88,52410.797,51536.93,51177.36,10425.93844647183
42546.656,41869.98,-36980.156,-39543.254,-38963.27,52403.418,51543.08,51180.086,10425.942469838794
42617.715,41860.234,-37106.62,-39569.85,-39114.637,52402.1,51546.117,51181.81,10425.946493205758
42597.934,41820.36,-36345.746,-38763.87,-38383.645,52412.492,51544.016,51182.453,10425.950516572722
42523.145,41775.656,-35677.25,-38239.97,-37942.51,52415.02,51535.723,51177.715,10425.954539939687
42487.625,41787.258,-36082.58,-39111.754,-38259.66,52408.066,51532.016,51173.36,10425.95856330665
42542.79,41853.598,-36945.668,-39901.15,-38943.445,52397.92,51534.63,51172.574,10425.962586673615
42612.574,41863.676,-37152.2,-39928.64,-39097.984,52396.02,51536.664,51172.977,10425.96661004058
42594.78,41811.867,-36327.71,-39135.805,-38360.445,52404.918,51532.887,51171.727,10425.970633407544
42513.754,41748.05,-35703.312,-38568.293,-37938.22,52407.89,51524.215,51166.363,10425.974656774508
42479.42,41764.883,-36184.48,-38875.516,-38267.73,52402.48,51522.582,51163.836,10425.978680141472
42537.27,41824.695,-36954.273,-39461.69,-38950.484,52391.977,51525.824,51163.613,10425.982703508436
42619.434,41786.562,-37078.84,-39504.695,-39120.76,52391.17,51530.137,51166.227,10425.9867268754
42582.195,41773.867,-36337.723,-38695.027,-38396.633,52402.457,51529.355,51167.344,10425.990750242365
42494.6,41728.203,-35639.766,-38180.98,-37932.855,52403.465,51518.69,51160.06,10425.99477360933
42479.11,41767.273,-36018.473,-39071.34,-38227.273,52396.51,51514.914,51155.59,10425.998796976295
42544.086,41850.11,-36898.75,-39871.535,-38898.516,52388.266,51520.01,51157.465,10426.00282034326
42607.5,41866.383,-37156.11,-39914.695,-39065.777,52388.04,51523.9,51160.035,10426.006843710224
42585.01,41803.215,-36344.36,-39131.086,-38337.4,52399.22,51522.0,51160.75,10426.010867077188
42509.016,41743.65,-35701.95,-38542.453,-37904.445,52400.96,51511.184,51153.49,10426.014890444152
42479.0,41762.023,-36164.43,-38829.562,-38214.844,52392.49,51505.953,51147.496,10426.018913811116
42538.836,41826.508,-36916.344,-39427.293,-38896.84,52381.27,51508.367,51146.312,10426.02293717808
42613.6,41745.145,-37063.684,-39501.387,-39092.957,52382.387,51515.004,51150.848,10426.026960545045
42599.855,41738.418,-36387.566,-38706.246,-38381.477,52395.395,51515.875,51153.31,10426.03098391201
42521.133,41751.965,-35683.555,-38156.016,-37909.832,52400.246,51508.03,51148.637,10426.035007278973
42485.75,41767.41,-36060.895,-39034.55,-38199.71,52394.344,51504.746,51144.68,10426.039030645938
42539.75,41799.73,-36892.984,-39863.82,-38877.15,52382.945,51506.285,51142.758,10426.043054012902
42629.426,41667.832,-37082.973,-39942.3,-39079.836,52381.78,51509.84,51144.77,10426.047077379866
42610.67,41678.54,-36375.387,-39191.863,-38381.03,52392.734,51508.277,51145.15,10426.05110074683
42521.043,41745.93,-35727.008,-38594.176,-37909.14,52395.15,51497.816,51137.977,10426.055124113795
42491.137,41773.867,-36177.46,-38875.85,-38204.406,52389.45,51494.26,51133.906,10426.059147480759
42547.707,41812.246,-36913.28,-39473.09,-38887.676,52381.492,51499.246,51135.85,10426.063170847723
42618.027,41673.26,-37033.02,-39557.27,-39101.45,52380.777,51503.402,51138.4,10426.067194214687
42595.586,41693.715,-36362.22,-38781.55,-38404.188,52390.344,51499.96,51137.125,10426.071217581652
42517.8,41741.19,-35628.367,-38166.99,-37903.215,52395.035,51490.93,51131.94,10426.075240948616
42481.414,41751.54,-35966.082,-38989.31,-38174.68,52389.336,51486.37,51127.516,10426.07926431558
42540.58,41747.047,-36840.95,-39850.88,-38855.96,52379.547,51489.836,51127.56,10426.083287682544
42618.81,41626.996,-37127.12,-39965.523,-39085.98,52380.105,51496.094,51131.76,10426.087311049509
42608.125,41612.332,-36376.84,-39244.543,-38400.43,52391.016,51495.83,51133.06,10426.091334416473
42525.535,41723.734,-35700.586,-38651.664,-37889.984,52394.254,51487.47,51127.78,10426.095357783437
42485.77,41764.324,-36118.79,-38929.004,-38167.324,52387.37,51482.395,51122.15,10426.099381150401
42537.336,41776.82,-36882.547,-39549.758,-38859.246,52377.11,51485.59,51121.973,10426.103404517366
42609.375,41631.086,-37033.31,-39682.773,-39106.3,52377.066,51491.89,51126.31,10426.10742788433
42593.977,41658.13,-36373.04,-38956.496,-38426.312,52388.98,51491.715,51128.297,10426.111451251294
42526.43,41746.645,-35643.297,-38292.45,-37910.48,52394.074,51484.76,51124.117,10426.115474618258
42494.934,41769.867,-35977.234,-38996.13,-38174.12,52386.05,51479.934,51118.26,10426.119497985223
42542.21,41729.77,-36835.004,-39886.285,-38872.23,52377.848,51486.26,51121.39,10426.123521352187
42614.203,41618.793,-37079.332,-40049.61,-39136.363,52376.64,51491.87,51124.676,10426.127544719151
42605.086,41621.81,-36369.91,-39349.82,-38456.176,52386.7,51491.02,51125.39,10426.131568086115
42523.613,41730.996,-35677.9,-38760.43,-37915.176,52391.46,51484.74,51122.105,10426.13559145308
42484.7,41768.215,-36085.1,-39054.645,-38189.652,52382.363,51478.727,51115.42,10426.139614820044
42537.402,41724.18,-36864.574,-39710.043,-38895.836,52372.35,51484.895,51117.566,10426.143638187008
42608.594,41612.043,-37024.816,-39889.55,-39171.363,52372.684,51493.547,51123.938,10426.147661553972
42595.832,41674.56,-36371.406,-39207.953,-38496.434,52383.617,51494.305,51126.33,10426.151684920937
42515.723,41739.29,-35662.812,-38617.22,-37908.38,52384.35,51485.613,51120.43,10426.1557082879
42481.434,41760.03,-36065.234,-38923.863,-38172.2,52377.426,51482.1,51116.027,10426.159731654865
42538.68,41742.152,-36862.52,-39599.246,-38884.3,52367.164,51487.758,51117.95,10426.16375502183
42606.516,41613.023,-37060.98,-39810.133,-39178.34,52364.773,51493.746,51122.04,10426.167778388794
42599.16,41643.87,-36417.496,-39152.633,-38514.516,52375.816,51494.867,51125.035,10426.171801755758
42527.12,41737.95,-35699.668,-38570.33,-37920.54,52378.965,51488.45,51121.992,10426.175825122722
42487.312,41764.367,-36083.09,-38876.77,-38173.36,52371.344,51484.63,51117.457,10426.179848489686
42526.05,41733.86,-36864.53,-39576.043,-38891.676,52357.574,51487.086,51116.227,10426.18387185665
42605.8,41623.73,-37024.3,-39816.1,-39197.76,52354.914,51493.973,51120.742,10426.187895223615
42594.0,41713.496,-36390.85,-39174.695,-38533.535,52365.42,51495.312,51123.535,10426.191918590579
42525.246,41746.645,-35655.258,-38588.52,-37919.867,52368.258,51489.39,51120.54,10426.195941957543
42491.94,41765.934,-36039.37,-38916.53,-38172.51,52361.8,51487.266,51117.68,10426.199965324508
42537.63,41803.37,-36855.21,-39631.52,-38884.414,52350.223,51493.03,51119.312,10426.203988691472
42608.08,41674.27,-37070.277,-39880.81,-39181.2,52344.902,51498.062,51121.793,10426.208012058436
42585.348,41715.04,-36410.926,-39256.547,-38520.24,52351.54,51495.938,51121.188,10426.2120354254
42516.64,41744.656,-35660.062,-38678.777,-37917.188,52352.992,51488.605,51116.99,10426.216058792364
42483.312,41761.73,-36027.438,-39011.215,-38168.04,52345.684,51486.28,51113.926,10426.220082159329
42537.137,41743.625,-36847.098,-39744.844,-38888.035,52331.336,51489.793,51113.5,10426.224105526293
42617.734,41624.6,-37070.95,-40016.06,-39199.28,52324.99,51494.15,51115.445,10426.228128893257
42596.973,41648.52,-36417.406,-39407.734,-38544.89,52333.547,51494.688,51117.5,10426.232152260221
42514.516,41731.043,-35665.605,-38837.094,-37921.547,52336.566,51488.203,51114.46,10426.236175627186
42475.824,41752.566,-36024.375,-39166.76,-38157.914,52329.434,51485.344,51110.996,10426.24019899415
42524.215,41795.28,-36850.16,-39891.76,-38870.688,52318.57,51491.246,51113.055,10426.244222361114
42601.664,41666.668,-37090.17,-40154.598,-39174.63,52313.676,51496.117,51115.867,10426.248245728078
42595.562,41686.027,-36423.242,-39540.438,-38517.867,52322.797,51495.246,51117.008,10426.252269095043
42522.875,41738.484,-35642.895,-38948.34,-37922.105,52329.08,51489.77,51115.242,10426.256292462007
42478.508,41750.02,-35975.914,-39260.19,-38154.473,52320.695,51484.652,51109.92,10426.260315828971
42532.062,41776.258,-36833.64,-39986.152,-38858.305,52307.44,51487.42,51109.188,10426.264339195935
42618.25,41642.285,-37111.676,-40254.465,-39168.57,52302.41,51491.56,51111.51,10426.2683625629
42616.93,41617.9,-36428.203,-39640.684,-38520.75,52311.082,51491.066,51113.008,10426.272385929864
42539.55,41722.684,-35631.16,-39038.24,-37921.656,52313.9,51482.773,51107.8,10426.276409296828
42495.293,41761.73,-35942.477,-39337.93,-38146.203,52305.63,51478.234,51102.438,10426.280432663792
42534.387,41761.465,-36811.65,-40062.105,-38850.684,52293.54,51482.15,51103.105,10426.284456030757
42619.793,41629.79,-37127.008,-40329.23,-39162.355,52287.84,51486.035,51104.83,10426.288479397721
42626.363,41617.184,-36395.547,-39709.707,-38508.883,52297.27,51485.68,51105.945,10426.292502764687
42530.652,41709.293,-35578.59,-39104.848,-37904.0,52302.68,51478.48,51102.438,10426.296526131651
42477.164,41740.16,-35867.49,-39395.04,-38117.57,52295.55,51472.47,51097.117,10426.300549498616
42522.562,41770.227,-36743.004,-40111.746,-38815.414,52284.082,51475.152,51097.316,10426.30457286558
42597.305,41627.934,-37132.953,-40374.246,-39126.28,52278.137,51476.65,51098.055,10426.308596232544
42604.01,41626.84,-36367.72,-39752.555,-38479.29,52291.684,51480.156,51103.664,10426.312619599508
42528.195,41723.508,-35522.49,-39126.953,-37891.55,52295.594,51472.65,51098.39,10426.316642966473
42473.32,41740.074,-35800.23,-39409.992,-38112.094,52285.96,51466.03,51091.707,10426.320666333437
42518.918,41769.465,-36683.06,-40132.156,-38813.83,52271.32,51468.176,51090.367,10426.324689700401
42605.35,41635.42,-37098.44,-40415.31,-39145.15,52265.867,51472.133,51092.31,10426.328713067365
42620.17,41560.7,-36363.023,-39815.164,-38511.14,52274.426,51471.574,51093.875,10426.33273643433
42542.836,41638.594,-35553.715,-39216.695,-37901.203,52277.47,51465.43,51089.965,10426.336759801294
42477.566,41741.234,-35857.695,-39518.71,-38128.723,52268.168,51461.605,51085.09,10426.340783168258
42519.164,41774.605,-36753.51,-40260.5,-38849.945,52254.176,51466.77,51086.68,10426.344806535222
42599.543,41645.57,-37136.55,-40562.785,-39204.492,52246.824,51471.977,51089.227,10426.348829902186
42603.97,41635.758,-36434.73,-39967.824,-38582.35,52253.953,51472.78,51091.1,10426.35285326915
42529.78,41724.246,-35598.125,-39331.895,-37925.566,52257.125,51465.918,51087.15,10426.356876636115
42471.445,41734.46,-35882.598,-39606.105,-38132.457,52249.414,51463.035,51083.75,10426.36090000308
42504.188,41761.707,-36764.55,-40332.785,-38857.727,52233.188,51465.34,51082.832,10426.364923370043
42583.94,41628.96,-37124.035,-40620.586,-39217.992,52224.785,51469.496,51085.63,10426.368946737008
42574.016,41646.867,-36434.684,-40001.977,-38595.562,52229.41,51467.64,51085.137,10426.372970103972
42481.77,41690.273,-35588.023,-39335.76,-37927.2,52235.29,51463.574,51084.53,10426.376993470936
42426.426,41690.832,-35854.566,-39576.402,-38123.516,52226.773,51459.75,51081.066,10426.3810168379
42453.72,41746.645,-36750.223,-40273.754,-38838.703,52209.184,51460.848,51078.945,10426.385040204865
42528.91,41794.477,-37166.1,-40509.7,-39170.137,52200.8,51465.137,51080.242,10426.389063571829
42531.414,41739.492,-36401.984,-39826.496,-38517.105,52207.37,51464.58,51081.312,10426.393086938793
42446.098,41652.676,-35522.914,-39114.414,-37892.04,52210.97,51457.0,51077.535,10426.397110305757
42374.684,41634.684,-35773.7,-39315.223,-38092.78,52200.35,51450.52,51071.03,10426.401133672722
42400.098,41690.99,-36655.723,-39976.16,-38795.5,52187.727,51455.793,51072.305,10426.405157039686
42472.094,41734.754,-37085.188,-40199.812,-39137.973,52181.8,51460.062,51074.473,10426.40918040665
42465.902,41682.984,-36333.008,-39500.785,-38493.258,52189.2,51457.76,51074.586,10426.413203773614
42387.535,41608.152,-35437.953,-38748.96,-37867.344,52190.07,51445.246,51066.227,10426.417227140579
42327.273,41602.766,-35667.93,-38910.496,-38062.965,52181.777,51439.277,51060.863,10426.421250507543
42355.953,41663.406,-36548.77,-39554.676,-38764.61,52167.766,51440.438,51059.027,10426.425273874507
42423.41,41701.67,-36981.027,-39770.594,-39114.86,52160.055,51441.266,51057.754,10426.429297241471
42432.508,41661.617,-36228.625,-39057.395,-38475.555,52168.3,51439.88,51057.934,10426.433320608436
42373.41,41605.492,-35280.082,-38222.758,-37848.477,52174.492,51431.902,51054.78,10426.4373439754
42308.79,41590.83,-35404.96,-38768.965,-38030.285,52165.688,51424.77,51048.77,10426.441367342364
42347.055,41663.406,-36257.77,-39718.87,-38716.305,52150.82,51425.508,51046.2,10426.445390709328
42435.367,41726.973,-36699.152,-39944.312,-39067.227,52142.863,51426.18,51044.945,10426.449414076293
42439.95,41683.277,-35961.207,-39240.61,-38435.86,52151.203,51423.676,51044.5,10426.453437443257
42359.28,41601.805,-35052.32,-38469.855,-37822.504,52153.863,51412.836,51037.168,10426.457460810221
42312.95,41605.76,-35255.273,-38611.543,-38002.523,52144.363,51406.195,51030.887,10426.461484177185
42386.484,41706.03,-36126.297,-39252.992,-38682.465,52129.32,51407.67,51028.785,10426.46550754415
42446.68,41736.316,-36585.984,-39496.293,-39044.16,52124.76,51412.164,51031.066,10426.469530911114
42441.223,41683.008,-35858.324,-38783.227,-38425.242,52135.176,51411.605,51032.477,10426.473554278078
42369.363,41608.89,-34881.33,-37993.45,-37803.504,52138.664,51398.64,51023.734,10426.477577645042
42333.957,41624.758,-34959.895,-38680.477,-37964.887,52128.78,51389.746,51015.465,10426.481601012007
42369.81,41671.117,-35798.31,-39673.094,-38624.91,52111.594,51386.973,51009.92,10426.48562437897
42460.56,41560.117,-36268.543,-39932.645,-38991.254,52104.375,51388.65,51009.88,10426.489647745935
42483.74,41485.44,-35577.832,-39274.473,-38397.523,52113.965,51388.137,51010.906,10426.4936711129
42410.65,41591.074,-34653.05,-38492.297,-37777.53,52123.777,51380.805,51007.71,10426.497694479864
42339.637,41617.52,-34798.805,-38581.1,-37934.91,52116.8,51371.64,50999.84,10426.501717846828
42391.535,41628.805,-35629.04,-39180.35,-38571.535,52105.066,51371.707,50997.07,10426.505741213792
42491.918,41519.33,-36065.3,-39388.96,-38916.42,52102.742,51375.24,50998.836,10426.509764580756
42504.258,41454.26,-35317.477,-38626.742,-38302.555,52116.02,51373.875,51000.2,10426.51378794772
42426.605,41413.96,-34251.926,-37807.684,-37674.223,52125.7,51360.934,50992.8,10426.517811314685
42366.08,41572.59,-34224.902,-38453.652,-37811.574,52120.938,51349.51,50983.57,10426.52183468165
42408.03,41548.203,-34974.98,-39431.316,-38396.074,52110.88,51348.15,50979.883,10426.525858048613
42500.926,41498.83,-35377.582,-39618.49,-38705.98,52112.22,51351.3,50981.734,10426.529881415578
42502.47,41448.426,-34583.133,-38806.965,-38077.137,52125.477,51345.62,50979.367,10426.533904782542
42431.008,41372.99,-33502.83,-37881.312,-37478.355,52138.035,51332.188,50971.434,10426.537928149506
42393.75,41388.3,-33499.766,-38461.785,-37698.23,52133.297,51321.305,50961.484,10426.54195151647
42431.727,41460.832,-34342.918,-39500.695,-38367.91,52122.523,51321.973,50958.42,10426.545974883435
42505.285,41509.76,-34879.81,-39813.688,-38783.875,52119.418,51326.176,50959.766,10426.549998250399
42528.953,41485.664,-34237.465,-39179.39,-38242.137,52129.586,51325.484,50960.21,10426.554021617363
42451.016,41405.938,-33364.18,-38438.297,-37701.223,52133.88,51314.062,50951.875,10426.558044984327
42402.11,41411.234,-33639.754,-38662.305,-37958.938,52124.65,51308.785,50945.594,10426.562068351292
42446.723,41491.254,-34666.75,-39469.56,-38759.176,52108.824,51314.645,50945.996,10426.566091718256
42532.04,41550.215,-35309.207,-39889.75,-39273.734,52103.773,51324.656,50951.76,10426.57011508522
42540.355,41507.48,-34740.957,-39344.3,-38770.17,52116.535,51330.805,50958.47,10426.574138452184
42470.125,41429.383,-33907.35,-38654.145,-38017.86,52125.477,51326.445,50956.992,10426.578161819149
42424.06,41436.156,-34194.906,-38895.277,-38192.83,52116.715,51324.5,50953.977,10426.582185186113
42460.96,41508.285,-35224.875,-39707.004,-39022.727,52103.348,51334.156,50958.715,10426.586208553077
42548.734,41568.21,-35866.527,-40130.254,-39545.22,52098.92,51344.996,50965.754,10426.590231920041
42553.633,41520.152,-35298.39,-39589.453,-39044.25,52111.1,51350.695,50972.504,10426.594255287007
42487.76,41444.223,-34445.492,-38888.773,-38275.55,52119.484,51345.22,50970.65,10426.598278653972
42441.066,41446.57,-34704.703,-39113.99,-38436.617,52115.574,51346.496,50971.61,10426.602302020936
42476.9,41517.918,-35711.09,-39916.887,-39256.57,52105.67,51357.96,50978.76,10426.6063253879
42564.652,41578.758,-36335.867,-40336.652,-39771.598,52103.727,51369.695,50987.414,10426.610348754864
42575.043,41534.08,-35737.957,-39783.47,-39253.062,52116.29,51373.832,50992.934,10426.614372121829
42501.125,41450.816,-34841.16,-39063.81,-38457.293,52130.06,51371.887,50994.59,10426.618395488793
42436.754,41438.883,-35071.63,-39286.254,-38599.363,52126.793,51372.49,50995.125,10426.622418855757
42467.89,41506.363,-36066.15,-40100.684,-39417.77,52116.758,51382.66,51001.07,10426.626442222721
42564.426,41576.277,-36693.047,-40541.617,-39941.496,52115.977,51394.24,51009.9,10426.630465589686
42576.766,41534.37,-36113.133,-40018.766,-39446.895,52128.87,51398.082,51015.598,10426.63448895665
42495.047,41538.84,-35215.082,-39316.027,-38660.113,52144.004,51396.293,51018.06,10426.638512323614
42430.832,41675.027,-35401.207,-39518.71,-38763.58,52139.6,51392.94,51015.195,10426.642535690578
42460.0,41595.902,-36353.39,-40315.863,-39539.88,52128.156,51401.1,51019.29,10426.646559057543
42548.086,41555.715,-36980.83,-40779.082,-40067.426,52127.598,51413.082,51028.316,10426.650582424507
42564.227,41562.13,-36400.574,-40278.312,-39576.535,52144.785,51420.723,51037.504,10426.654605791471
42483.426,41659.426,-35462.92,-39560.598,-38756.695,52160.86,51418.266,51039.18,10426.658629158435
42407.652,41683.945,-35610.8,-39748.98,-38828.6,52157.395,51415.047,51036.477,10426.6626525254
42442.633,41743.65,-36542.242,-40547.07,-39585.723,52146.887,51422.492,51040.32,10426.666675892364
42515.008,41714.414,-37145.938,-41008.21,-40085.887,52146.04,51433.22,51048.254,10426.670699259328
42527.95,41724.875,-36544.207,-40504.848,-39566.746,52159.94,51436.15,51052.926,10426.674722626292
42449.605,41666.96,-35586.523,-39789.055,-38718.383,52173.82,51430.605,51051.92,10426.678745993257
42373.008,41638.19,-35737.043,-40007.723,-38790.426,52169.73,51426.96,51049.016,10426.68276936022
42394.555,41694.25,-36631.625,-40848.617,-39557.312,52158.31,51433.22,51051.676,10426.686792727185
42471.51,41750.824,-37076.047,-41350.01,-40064.54,52155.605,51440.906,51057.508,10426.69081609415
42486.4,41713.117,-36535.426,-40874.055,-39539.832,52171.207,51445.176,51064.258,10426.694839461114
42402.176,41615.016,-35576.2,-40181.598,-38681.504,52183.098,51438.336,51061.867,10426.698862828078
42335.723,41595.41,-35708.97,-40418.594,-38743.82,52178.54,51435.97,51058.96,10426.702886195042
42363.35,41658.867,-36621.746,-41284.723,-39508.99,52167.027,51445.02,51063.297,10426.706909562006
42442.184,41712.65,-37104.723,-41810.926,-40016.24,52162.645,51454.074,51069.266,10426.71093292897
42458.836,41670.715,-36531.445,-41369.75,-39500.83,52175.656,51459.414,51075.234,10426.714956295935
42372.066,41573.305,-35561.74,-40705.12,-38640.867,52187.164,51454.387,51074.004,10426.718979662899
42312.344,41565.215,-35677.9,-40967.17,-38688.055,52179.074,51449.87,51069.824,10426.723003029863
42347.594,41639.668,-36593.426,-41863.723,-39451.992,52164.836,51458.277,51073.38,10426.727026396828
42427.477,41699.996,-37168.203,-42429.58,-39969.703,52158.668,51467.82,51079.75,10426.731049763792
42431.08,41648.25,-36583.703,-42032.074,-39468.31,52169.55,51471.777,51085.113,10426.735073130756
42366.59,41570.133,-35592.402,-41386.156,-38599.273,52180.01,51467.598,51083.84,10426.73909649772
42293.168,41544.67,-35685.59,-41656.945,-38634.676,52171.676,51463.082,51079.12,10426.743119864685
42323.766,41618.234,-36591.55,-42563.957,-39388.38,52153.305,51466.59,51078.52,10426.747143231649
42401.594,41675.074,-37166.84,-43151.45,-39908.684,52145.57,51474.926,51083.48,10426.751166598613
42431.95,41646.598,-36579.5,-42769.55,-39409.836,52156.344,51480.312,51091.035,10426.755189965577
42344.844,41548.785,-35586.21,-42130.668,-38538.14,52166.938,51476.67,51091.504,10426.759213332542
42276.066,41531.13,-35673.92,-42400.32,-38568.36,52157.773,51471.395,51085.715,10426.763236699506
42321.887,41616.87,-36573.734,-43303.645,-39322.44,52139.8,51476.984,51087.125,10426.76726006647
42419.61,41692.91,-37178.33,-43888.453,-39851.754,52134.035,51489.055,51095.82,10426.771283433434
42438.34,41658.02,-36592.58,-43484.535,-39367.168,52144.07,51494.13,51102.21,10426.775306800399
42366.234,41571.81,-35592.74,-42811.613,-38498.445,52152.92,51487.58,51099.598,10426.779330167363
