frame,1-1:1,1-2:2,2-1:3,2-3:4,3-2:5,3-3:6,3-4:7,4-2:8,4-4:9,4-5:10,5-3:11,5-4:12,5-6:13,6-4:14,6-5:15,6-6:16,7-5:17,7-7:18,8-6:19,8-7:20,timestamp
345.0,0.64562416,0.7948588,0.71548426,,0.018629491,0.357676,0.16463523,0.08928221,0.028984454,0.053659763,0.30673033,0.7716107,0.20770253,0.17028035,0.018163834,0.30039862,0.22608003,0.15588419,0.11448908,0.77906203,11645.185288840557
346.0,0.6423746,0.79105383,0.70368016,,0.01761641,0.3553416,0.16309088,0.0898641,0.02889773,0.055053443,0.30629617,0.7675665,0.2070147,0.17025217,0.02010483,0.29965734,0.22322634,0.1544449,0.11525331,0.783822,11645.313290689894
347.0,0.64302444,0.7914108,0.7078701,0.57919496,0.01733852,0.35614353,0.16374797,0.08729682,0.029204627,0.05553425,0.3064099,0.76929194,0.20748508,0.17080346,0.019623395,0.299805,0.2269888,0.15548018,0.1151589,0.7835949,11645.441292539228
348.0,0.6432552,0.79317456,0.70898855,0.5812865,0.016922748,0.35614333,0.16347758,0.087898366,0.031914312,0.056068268,0.30700856,0.7715132,0.2079421,0.17105284,0.019145852,0.300051,0.22727165,0.15535493,0.115830496,0.78720605,11645.569294388564
349.0,0.6444087,0.79597914,0.7124743,0.5805214,0.01927486,0.35708925,0.16482235,0.09272174,0.03221562,0.056378294,0.3076933,0.77544105,0.20868127,0.1728391,0.019507475,0.3009866,0.22907875,0.15556933,0.116291076,0.7905809,11645.697296237899
350.0,0.64616305,0.8004227,0.71620363,,0.017228274,0.3584152,0.16591333,0.09022993,0.027003508,0.05413529,0.30834502,0.7779345,0.20909649,0.17382742,0.018826393,0.301392,0.229752,0.15646991,0.115466654,0.7836963,11645.825298087235
351.0,0.6463248,0.8014672,0.7089364,,0.01712655,0.35609117,0.16450816,0.08877156,0.025569223,0.05546381,0.30615723,0.7694274,0.20688769,0.17026038,0.015895393,0.29915062,0.22916675,0.15560938,0.11473933,0.7808759,11645.953299936571
352.0,0.6438508,0.7984991,0.708069,,0.019746572,0.3562826,0.16500604,0.09061675,0.02454739,0.054907173,0.30705455,0.77196646,0.20755059,0.17161083,0.018388439,0.29963893,0.22662918,0.15539119,0.11520864,0.7831956,11646.081301785905
353.0,0.6451102,0.79725367,0.7118652,,0.017533153,0.35622358,0.1643921,0.0927163,0.029437281,0.0572897,0.3071813,0.7726745,0.2076751,0.17212649,0.019288773,0.2997272,0.22775254,0.15504332,0.11567829,0.78536105,11646.209303635242
354.0,0.64563423,0.80087894,0.7126641,,0.017685294,0.3571742,0.16565011,0.09265571,0.025623206,0.056185912,0.30805534,0.7759563,0.20839061,0.17299423,0.01942728,0.30067334,0.22822393,0.15531002,0.11611726,0.7883296,11646.337305484576
355.0,0.6466602,0.80152786,0.71663576,,0.016349077,0.35832673,0.16616546,0.09134929,0.0326124,0.056513567,0.30892304,0.77993375,0.2092204,0.17441778,0.016902043,0.30162892,0.23053025,0.15599953,0.11668109,0.79258454,11646.465307333912
356.0,0.6486966,0.80521035,0.72199124,,0.01744745,0.35893556,0.16684537,0.08826501,0.021668935,0.055849712,0.30787426,0.7792794,0.20823789,0.17301269,0.015674917,0.300643,0.22897854,0.15561672,0.11485633,0.7789726,11646.593309183248
357.0,0.64629424,0.80564404,0.7098735,,0.01708848,0.35673827,0.16467732,0.091274634,0.02489771,0.055133574,0.30756634,0.7745082,0.20770662,0.17206596,0.017479585,0.29986325,0.22840655,0.15583457,0.11547578,0.7838776,11646.721311032583
358.0,0.6471289,0.80444163,0.7132767,,0.018165847,0.35754806,0.16590282,0.09298584,0.030696642,0.05624649,0.30798537,0.7769274,0.20805295,0.17264675,0.015381075,0.30031782,0.22754353,0.15569887,0.115496956,0.7840757,11646.84931288192
359.0,0.6480716,0.8067456,0.7151797,,0.016193656,0.3578222,0.16595064,0.09086518,0.023470392,0.05541728,0.3086061,0.77936536,0.20832467,0.17452559,0.018338224,0.300856,0.22936708,0.15562397,0.11608021,0.7874806,11646.977314731254
360.0,0.6491173,0.8093332,0.7182201,,0.017970331,0.3589461,0.16682652,0.093799196,0.028393088,0.05744028,0.30949008,0.78318864,0.2093064,0.17495796,0.01687341,0.30180857,0.2283809,0.15595102,0.116566844,0.7904202,11647.10531658059
361.0,0.65136206,0.81023216,0.7225255,,0.01958392,0.36058366,0.16806604,0.09282903,0.02668738,0.055840645,0.3101822,0.7867601,0.20994784,0.17612231,0.019936955,0.30282128,0.23173681,0.15635794,0.11596828,0.78437203,11647.233318429926
362.0,0.65217847,0.8160507,0.71707785,,0.019293536,0.35862368,0.16678952,0.09215718,0.034546074,0.056204338,0.3083526,0.7800292,0.2080481,0.17359456,0.016165668,0.3008988,0.22914332,0.15585451,0.1153267,0.7824054,11647.36132027926
363.0,0.64986014,0.8101509,0.7159105,,0.015822517,0.35902628,0.1668355,0.09270487,0.025753189,0.05586308,0.30934027,0.7830887,0.20872654,0.17454614,0.016993161,0.30161613,0.23088093,0.15708439,0.11583713,0.7852696,11647.489322128597
364.0,0.6518783,0.81145376,0.7197408,,0.01741572,0.35936525,0.1670827,0.09013373,0.028690875,0.0548423,0.30941588,0.78476876,0.20877741,0.17482953,0.019516233,0.30172446,0.23027141,0.15671782,0.116024785,0.78680116,11647.617323977931
365.0,0.6527316,0.81023604,0.72026604,,0.015783386,0.3602848,0.16741064,0.08944217,0.033405464,0.05489101,0.30999202,0.7870732,0.20952201,0.17623031,0.015458675,0.30266306,0.23361573,0.15715086,0.11649293,0.7907865,11647.745325827267
366.0,0.6546749,0.818596,0.7252225,,0.016986772,0.36140126,0.16872765,0.0919384,0.032385886,0.055656232,0.31125808,0.79219955,0.21041706,0.17767704,0.018129809,0.30364567,0.23102063,0.15843934,0.117089875,0.7937349,11647.873327676603
367.0,0.6560454,0.8180919,0.7300235,,0.018296659,0.36174744,0.16919784,0.08940232,0.030488616,0.055724673,0.30982783,0.78936887,0.20922467,0.17594111,0.019270657,0.3027905,0.2324905,0.15748909,0.115403086,0.7832478,11648.001329525938
368.0,0.6543773,0.81723017,0.7192144,,0.01769428,0.36049974,0.16806099,0.09208109,0.028294975,0.055053458,0.3098598,0.7878972,0.20944168,0.17572947,0.01778726,0.30312845,0.23068576,0.15766735,0.11600822,0.78724456,11648.129331375274
369.0,0.6553247,0.8197692,0.72429353,,0.018424615,0.36132342,0.16818042,0.093956865,0.029019615,0.056343492,0.31010458,0.78866404,0.20945579,0.17601582,0.017544903,0.30313596,0.2353095,0.15762262,0.11586146,0.78954166,11648.257333224608
370.0,0.6566021,0.8169201,0.72387064,,0.018535608,0.361067,0.16831921,0.09298194,0.030459102,0.055739697,0.3107303,0.7899989,0.20932624,0.17673638,0.018718965,0.30360988,0.23146458,0.15716353,0.1165979,0.79370546,11648.385335073945
371.0,0.6581538,0.8254419,0.7277314,,0.017221678,0.36239997,0.16910484,0.094115764,0.029904136,0.057458546,0.31166565,0.7943957,0.2103386,0.17779487,0.019009272,0.30467033,0.23221336,0.15884024,0.117179245,0.79818875,11648.51333692328
372.0,0.65983427,0.8256907,0.73057896,,0.019655578,0.36335123,0.16993666,0.094403796,0.0283965,0.058009274,0.31126836,0.79626715,0.21048981,0.17822622,0.017518843,0.30514786,0.23145434,0.15757157,0.11565202,0.78475976,11648.641338772615
373.0,0.6581385,0.82850695,0.7210307,0.5827291,0.01807772,0.36099297,0.16781533,0.0934612,0.03293937,0.057513166,0.30956537,0.79045206,0.20939702,0.17631549,0.018516144,0.30401233,0.23280768,0.15778728,0.115803234,0.78743774,11648.769340621951
374.0,0.65802395,0.82481176,0.7231876,,0.016279394,0.36140713,0.16890804,0.09302118,0.028662456,0.05760173,0.30964687,0.79112285,0.2094596,0.17716639,0.016115421,0.30436236,0.23324507,0.15702198,0.11569906,0.78539133,11648.897342471286
375.0,0.65816814,0.8231033,0.72589576,,0.017000616,0.3611723,0.1689556,0.09417561,0.034961272,0.057272796,0.30928102,0.79014707,0.20977573,0.17668127,0.019781157,0.30446687,0.23436312,0.15532432,0.11579722,0.7867198,11649.025344320622
376.0,0.6588654,0.8234885,0.72747964,,0.01872301,0.36124963,0.16986544,0.094297886,0.03501477,0.05754196,0.3095522,0.7905975,0.20977062,0.17748815,0.018536545,0.30507153,0.23386614,0.15561576,0.11620247,0.789277,11649.153346169958
377.0,0.661034,0.82649803,0.7317994,,0.016947871,0.36218035,0.17024149,0.09249239,0.029666988,0.057158,0.30909282,0.79076797,0.209731,0.17741072,0.01642307,0.3049362,0.23376659,0.15319078,0.114715315,0.7764814,11649.281348019293
378.0,0.658194,0.8276178,0.72096604,,0.015842868,0.35908967,0.16841544,0.09353461,0.028163914,0.05926929,0.30726445,0.7818599,0.20787357,0.17401922,0.016245171,0.30257928,0.23111907,0.1528706,0.114950046,0.77726626,11649.409349868629
379.0,0.6581272,0.8239721,0.7234107,,0.019917266,0.35948396,0.16871753,0.09507443,0.030046368,0.058281664,0.30741742,0.78267455,0.20829484,0.17492443,0.020631664,0.30266255,0.23122507,0.15243869,0.11483106,0.7758049,11649.537351717963
380.0,0.65846276,0.82270336,0.7244777,,0.018177131,0.3591268,0.16898246,0.09719378,0.028301097,0.05928721,0.3067225,0.7816775,0.20807761,0.17515269,0.018670995,0.3021529,0.23092166,0.15256076,0.11505865,0.77774113,11649.6653535673
381.0,0.6590968,0.8271363,0.7261685,,0.016299242,0.35977063,0.16872486,0.09327937,0.028006937,0.056516156,0.3069494,0.7837771,0.20870423,0.17571771,0.01733092,0.30236813,0.23552145,0.15330483,0.11548212,0.78069323,11649.793355416634
382.0,0.6593986,0.82752895,0.7291806,,0.022249315,0.36073557,0.16973092,0.095526636,0.023722475,0.05803082,0.30639225,0.7857507,0.20862393,0.17664285,0.01828958,0.3023011,0.23392479,0.15299632,0.11432741,0.77122164,11649.92135726597
383.0,0.65819967,0.8242688,0.72084194,,0.018180244,0.35804918,0.16834265,0.092921875,0.02849179,0.056689136,0.3044858,0.7776628,0.20687257,0.17395796,0.016693564,0.30022126,0.23231699,0.15337561,0.11406503,0.77279663,11650.049359115306
384.0,0.6573715,0.8234334,0.7212855,,0.014395133,0.35789204,0.16863944,0.093263604,0.025158027,0.059098106,0.30484593,0.77742153,0.2069166,0.17391446,0.017433837,0.29995874,0.2318381,0.15266898,0.11408423,0.7738824,11650.17736096464
385.0,0.65848815,0.82417697,0.723805,,0.015221863,0.35751876,0.1686367,0.097474806,0.025768666,0.060474303,0.30462694,0.7764897,0.20638499,0.17484722,0.020090418,0.29974416,0.23270783,0.15320376,0.114336304,0.7763004,11650.305362813977
386.0,0.6595524,0.82471406,0.72628707,,0.020056723,0.35842213,0.16965935,0.0954447,0.023751818,0.058943287,0.30525157,0.7800695,0.20702568,0.17582949,0.01689412,0.3004189,0.23052253,0.15359655,0.11495397,0.7799769,11650.433364663311
387.0,0.6617412,0.82771784,0.7300256,,0.015146608,0.3593362,0.17003067,0.09382173,0.026241342,0.05739637,0.30515248,0.7810442,0.20690145,0.1757573,0.01753892,0.30024305,0.23085646,0.15291795,0.11351236,0.7677767,11650.561366512648
388.0,0.6606114,0.82892054,0.71921366,,0.017306004,0.35648328,0.16787519,0.09504578,0.031369075,0.060844187,0.30304438,0.7723283,0.20493455,0.17305514,0.020099606,0.29808772,0.23209548,0.15223463,0.113383375,0.7695299,11650.689368361984
389.0,0.6597915,0.8253201,0.72106427,,0.014712187,0.35689318,0.16763778,0.09176896,0.027245786,0.05652442,0.3033494,0.7732562,0.20498358,0.17407621,0.018221946,0.29791695,0.22767231,0.15173928,0.1133827,0.7688893,11650.817370211318
390.0,0.6599504,0.8233421,0.7214914,,0.01763947,0.35615584,0.16790502,0.09382442,0.028409436,0.056847945,0.30311775,0.7723257,0.20476371,0.17384672,0.017351367,0.2975179,0.22955668,0.15259315,0.113715105,0.7719859,11650.945372060654
391.0,0.6606694,0.8245044,0.7241655,,0.01976979,0.35682008,0.16844204,0.09291417,0.028241012,0.058212176,0.30350804,0.77344966,0.20501758,0.17434603,0.018165318,0.29760537,0.2310761,0.15250683,0.114067875,0.775046,11651.073373909989
392.0,0.6624839,0.8287382,0.72630996,,0.019662445,0.35703254,0.16914767,0.09183945,0.027871964,0.056334164,0.30218592,0.7726372,0.20407599,0.17330097,0.017157828,0.29671967,0.22838455,0.15089975,0.11217657,0.7610718,11651.201375759325
393.0,0.6579271,0.817544,0.7124306,,0.01644214,0.35370836,0.1663114,0.094305016,0.028143499,0.056883365,0.3001823,0.76471454,0.2025691,0.17150852,0.014878197,0.2953234,0.22776105,0.15121257,0.112407215,0.76400924,11651.329377608661
394.0,0.65783554,0.81841856,0.7153237,,0.018991662,0.35358718,0.16623302,0.093154766,0.027995674,0.057852123,0.2996373,0.7634417,0.20219508,0.17221507,0.018418297,0.2952693,0.2285614,0.15074667,0.11231118,0.7632339,11651.457379457996
395.0,0.6572073,0.814396,0.71468097,,0.01581234,0.35296658,0.16582902,0.092732735,0.027184784,0.05603697,0.29949868,0.763742,0.20229888,0.17280623,0.018870812,0.2954557,0.22647253,0.15051363,0.11255771,0.7654465,11651.585381307332
396.0,0.65844744,0.81618375,0.71705985,,0.017124848,0.35329047,0.16613254,0.092819184,0.02584952,0.056983348,0.29979938,0.76507694,0.2027907,0.17389415,0.017527938,0.29600242,0.22829983,0.15021132,0.11276082,0.76766855,11651.713383156666
397.0,0.65878034,0.8148861,0.71473557,,0.017061673,0.35185674,0.16513252,0.09235951,0.027177943,0.05787914,0.29682168,0.7579191,0.2001649,0.17041308,0.015903004,0.29378426,0.2241826,0.14887474,0.11070538,0.75411594,11651.841385006002
398.0,0.6531521,0.80705714,0.7057457,,0.017132064,0.3494822,0.16234629,0.09183441,0.03252675,0.057403523,0.29610243,0.7519949,0.19932464,0.1705696,0.016798014,0.29298243,0.22542405,0.14864649,0.11080007,0.7562225,11651.969386855339
399.0,0.6531224,0.8026415,0.7066383,,0.016797889,0.34871867,0.16299833,0.08790921,0.022714047,0.0565713,0.29554453,0.749941,0.19879724,0.17018728,0.019340388,0.29237124,0.22352922,0.14918768,0.11063239,0.7570522,11652.097388704673
400.0,0.65326047,0.79628295,0.70627254,,0.017642802,0.348529,0.16259372,0.09230117,0.024270196,0.05617299,0.29558933,0.7499738,0.19897766,0.17060204,0.018043729,0.29235807,0.22306219,0.14970915,0.11110051,0.76084316,11652.22539055401
401.0,0.6548828,0.7991116,0.709046,,0.016019344,0.34919283,0.16278206,0.089108914,0.027875861,0.055637628,0.29613516,0.751596,0.19939438,0.17116155,0.018598678,0.29278338,0.22313139,0.14916953,0.11142407,0.76468676,11652.353392403344
402.0,0.6548714,0.7966743,0.7094894,,0.016964607,0.3485882,0.16251953,0.08776772,0.026761161,0.056686822,0.2934654,0.7443643,0.1970445,0.16779782,0.013869691,0.29049936,0.22346243,0.1485235,0.10915096,0.7499456,11652.48139425268
403.0,0.64981496,0.78676826,0.69839036,,0.018867353,0.34608635,0.15943022,0.090478815,0.027242033,0.05584706,0.2916746,0.73674864,0.19553849,0.16678004,0.015307858,0.28908944,0.2192631,0.14737421,0.10904442,0.7530384,11652.609396102016
404.0,0.64961934,0.7819283,0.7004376,,0.016575826,0.3456237,0.15919182,0.09153077,0.02714376,0.05699468,0.29104292,0.73444426,0.1947036,0.16623698,0.01764614,0.28831843,0.22011542,0.14680003,0.10899498,0.75322896,11652.73739795135
405.0,0.6492284,0.7789801,0.7005945,,0.018731816,0.34563333,0.15932712,0.08805634,0.02950439,0.055675317,0.29122773,0.73410946,0.19478017,0.16619761,0.017331023,0.2883405,0.2203663,0.147169,0.1094651,0.7571362,11652.865399800687
406.0,0.65054554,0.77928823,0.7036026,,0.014849442,0.34621698,0.15984997,0.08821094,0.030424353,0.05436656,0.2917968,0.73587704,0.19522136,0.16730593,0.018468378,0.28871235,0.2205217,0.14782946,0.109910354,0.76133937,11652.993401650021
407.0,0.65159,0.7805239,0.7062666,,0.015573256,0.34746766,0.15969543,0.08776504,0.029348288,0.055071324,0.292961,0.73930496,0.1960336,0.16748384,0.017132979,0.28925535,0.21821526,0.14686033,0.11059571,0.7659787,11653.121403499357
408.0,0.6531064,0.78278995,0.7100393,,0.014169978,0.3489328,0.16112079,0.08987852,0.028183805,0.053893458,0.2939843,0.741666,0.19713145,0.16828169,0.014649073,0.28998703,0.22044133,0.1476251,0.11125226,0.7712885,11653.249405348693
409.0,0.6545127,0.7848427,0.7131094,,0.017762382,0.35046276,0.16134153,0.09103176,0.023219997,0.054526236,0.2956043,0.74487954,0.19833407,0.16943191,0.018272374,0.29066315,0.22033107,0.14742489,0.11087894,0.76715404,11653.377407198028
410.0,0.6546165,0.78711855,0.70490044,,0.016973428,0.3484168,0.16017786,0.088550605,0.021656053,0.055804677,0.29162422,0.73128945,0.19482866,0.1640168,0.015207594,0.28676265,0.21718125,0.14649838,0.10858519,0.7541282,11653.505409047364
411.0,0.6486787,0.77130145,0.69935054,,0.017218644,0.34717363,0.15840878,0.091242164,0.022792794,0.05655558,0.29144,0.729143,0.19428408,0.16440761,0.017160572,0.28554782,0.21903819,0.14632581,0.10871573,0.75694263,11653.633410896698
412.0,0.64833444,0.77264327,0.699781,,0.016497863,0.34672973,0.15817632,0.08690621,0.02534673,0.052691825,0.29075754,0.72655374,0.19359013,0.16372007,0.01792913,0.28438997,0.21418867,0.14585616,0.10866757,0.75785315,11653.761412746035
413.0,0.6484702,0.7710531,0.7004959,,0.015813174,0.3472418,0.15819015,0.085333444,0.021765633,0.052541718,0.2910479,0.7272804,0.19368477,0.16444847,0.019322837,0.2843294,0.21638702,0.1457053,0.10906329,0.762219,11653.88941459537
414.0,0.64914316,0.77541494,0.7028408,,0.015601771,0.3479988,0.15905914,0.091039255,0.031561274,0.05554889,0.29188126,0.72996724,0.19439852,0.16501419,0.016725486,0.28451166,0.22017503,0.14633341,0.10981305,0.7669485,11654.017416444705
415.0,0.6496019,0.7755292,0.70668757,,0.016357442,0.34904262,0.15865219,0.08884109,0.023835124,0.05536687,0.29298043,0.73328185,0.19532128,0.16592881,0.0159844,0.28519896,0.21568051,0.14629778,0.11045439,0.7703918,11654.145418294042
416.0,0.65089035,0.7772843,0.7104279,,0.014882701,0.350415,0.1604895,0.09070954,0.029364858,0.055435028,0.2940086,0.73707664,0.19634914,0.16664913,0.016871523,0.28678864,0.22056705,0.14651348,0.11102682,0.77433515,11654.273420143376
417.0,0.65211374,0.7784661,0.71316063,,0.019183574,0.3512262,0.16102757,0.08907206,0.02767801,0.05572074,0.2929693,0.7366647,0.19565059,0.16477822,0.01667337,0.28561816,0.21938509,0.14489864,0.10873727,0.7570509,11654.401421992712
418.0,0.6460365,0.77341926,0.69863117,,0.015348764,0.34812486,0.1583909,0.08743119,0.027124936,0.055191148,0.2912217,0.72550625,0.19356076,0.16287045,0.018400434,0.28244668,0.2183529,0.14414787,0.10880296,0.7591764,11654.529423842048
419.0,0.64543587,0.77038634,0.7003119,,0.015541027,0.34826535,0.15902834,0.09078363,0.025922885,0.056530517,0.29085472,0.72568357,0.19318199,0.16279617,0.015480462,0.28231958,0.21949504,0.14319113,0.10855591,0.7584605,11654.657425691383
420.0,0.6439884,0.76670104,0.6994993,,0.015915465,0.3478528,0.1592754,0.08722467,0.024432575,0.05409899,0.2907859,0.7259882,0.19314705,0.1625732,0.01630774,0.28211942,0.21833013,0.14362857,0.10892228,0.76148486,11654.785427540719
421.0,0.64435464,0.76871586,0.7020412,,0.019958105,0.34833094,0.15997277,0.08555956,0.02604134,0.0547658,0.2917839,0.72903484,0.1939306,0.1637313,0.014500815,0.2826093,0.21783537,0.14468858,0.10968376,0.7658638,11654.913429390053
422.0,0.6444116,0.7713039,0.70433646,,0.01657765,0.3493988,0.16051087,0.08651292,0.025995936,0.05585462,0.29323682,0.73387414,0.19483277,0.1646272,0.018316502,0.28303558,0.21687973,0.14490032,0.11040374,0.7712325,11655.04143123939
423.0,0.645873,0.7747589,0.7082257,,0.016322052,0.3507343,0.16188215,0.08769125,0.03078946,0.054801177,0.29469016,0.7396208,0.19648896,0.16684489,0.01764448,0.28353608,0.21875903,0.1450045,0.11108844,0.7755062,11655.169433088726
424.0,0.64761984,0.77942365,0.7119497,,0.015948107,0.3524684,0.16313265,0.088188946,0.031407114,0.054332748,0.29644564,0.74537766,0.19743435,0.16756803,0.015802924,0.28346425,0.22115718,0.14526503,0.111098394,0.7690405,11655.29743493806
425.0,0.6472389,0.7806683,0.7033182,0.49867243,0.016124582,0.35049817,0.16163935,0.088572316,0.02288719,0.05542924,0.2935316,0.7357718,0.19436155,0.1636665,0.018654222,0.2822177,0.2192416,0.14222538,0.10990562,0.7619102,11655.425436787396
426.0,0.64333314,0.77411884,0.7013438,0.42704582,0.016740564,0.34902075,0.1603959,0.08943767,0.02395598,0.056705408,0.29298058,0.73297155,0.19517878,0.16303515,0.015074384,0.2828156,0.21906267,0.142405,0.10961442,0.76092386,11655.55343863673
427.0,0.640556,0.77086395,0.7021672,0.33570266,0.016059494,0.34807423,0.16072868,0.08718324,0.024312275,0.055917174,0.2908436,0.7309692,0.19485156,0.16224745,0.015908912,0.28349057,0.22228222,0.14327665,0.10986793,0.76068574,11655.681440486067
428.0,0.6380364,0.7697694,0.70261955,0.27391002,0.017265335,0.34762618,0.16150434,0.090842314,0.022163803,0.056698125,0.28946993,0.73160106,0.19499603,0.16269438,0.017765256,0.2844223,0.2249739,0.14349641,0.109913595,0.7617496,11655.809442335403
429.0,0.6363063,0.7720722,0.7032955,0.21767284,0.017733071,0.34557274,0.16187367,0.08708479,0.02213224,0.055823855,0.28852034,0.7316385,0.19503157,0.1633621,0.016320914,0.2853668,0.22183253,0.14291255,0.110189356,0.7631304,11655.937444184738
430.0,0.6346857,0.77147174,0.7053901,0.18433471,0.019422926,0.34441057,0.16218251,0.09230277,0.022717014,0.057090722,0.2881519,0.73036987,0.19510815,0.16340971,0.014944126,0.28574353,0.22454646,0.14328636,0.11028071,0.767265,11656.065446034074
431.0,0.6357088,0.7713059,0.7076624,0.14635257,0.017310852,0.34366706,0.16303396,0.09002347,0.026188515,0.05694303,0.28634542,0.7309767,0.19514942,0.16346571,0.018325195,0.28619868,0.22446762,0.14188763,0.10845966,0.74722767,11656.193447883408
432.0,0.6308531,0.77108586,0.69566363,0.18572152,0.0139565,0.34062824,0.16051057,0.08742318,0.029767206,0.057364833,0.2822241,0.717531,0.19200194,0.16072865,0.016658671,0.28331512,0.2229032,0.14140277,0.10820033,0.7462823,11656.321449732744
433.0,0.62794906,0.77175814,0.69670916,0.194416,0.018875765,0.33937442,0.16092122,0.090161964,0.029838102,0.06054995,0.27990752,0.7180807,0.1916413,0.16029139,0.01682057,0.28346822,0.22231488,0.1393988,0.10751993,0.74099034,11656.44945158208
434.0,0.62630683,0.77104384,0.69738185,0.21006443,0.016986247,0.33784708,0.1607848,0.09058743,0.023615241,0.059371803,0.27719387,0.71241784,0.19024496,0.16004805,0.016386148,0.2825344,0.22052763,0.1397435,0.10751644,0.7419625,11656.577453431415
435.0,0.62444484,0.76743776,0.6985035,0.24489602,0.01660297,0.33869347,0.16175216,0.09261235,0.024235182,0.05850975,0.27640882,0.71428114,0.19072725,0.16059631,0.016823191,0.28300026,0.22658941,0.1393305,0.10777615,0.74308723,11656.705455280751
436.0,0.6239984,0.7719655,0.7004504,0.29234105,0.016202223,0.33864564,0.16267404,0.09158063,0.026001267,0.05841751,0.2772376,0.7148119,0.19135974,0.1613923,0.017516965,0.28383046,0.2237415,0.1394843,0.10812724,0.74960357,11656.833457130086
437.0,0.624822,0.77306974,0.7028547,0.34538436,0.018882377,0.3381435,0.16348068,0.09082069,0.020495217,0.057484657,0.27852768,0.71403116,0.19127128,0.16186388,0.015795782,0.28232816,0.2262618,0.13999881,0.106514566,0.7394453,11656.961458979422
438.0,0.6238727,0.77422506,0.6937871,0.446183,0.018267065,0.33525398,0.16205196,0.091868654,0.02450764,0.060978867,0.27731735,0.70507824,0.18989325,0.16036144,0.018192807,0.28017414,0.22189707,0.1399043,0.106757544,0.7398265,11657.089460828758
439.0,0.623321,0.7773343,0.69358397,,0.016914938,0.33595943,0.16265933,0.09115429,0.026004149,0.05787629,0.27805653,0.7090027,0.19046994,0.16164961,0.016519496,0.28178403,0.22435799,0.14064711,0.10672112,0.74168617,11657.217462678092
440.0,0.6250833,0.7778353,0.69654006,0.56814134,0.017120961,0.33570087,0.16275083,0.09185855,0.026101874,0.0600976,0.27859542,0.7134654,0.19187643,0.16257554,0.015063353,0.28451493,0.22633263,0.14063658,0.10743343,0.74033123,11657.345464527429
441.0,0.62476313,0.7773509,0.69815487,0.5850521,0.01724995,0.33784425,0.1631587,0.09474502,0.029264739,0.05710379,0.27859414,0.71963865,0.19314049,0.16420805,0.017603515,0.28743172,0.22595139,0.14130504,0.10790207,0.7428746,11657.473466376763
