CH1,timestamp
149.01294,2063.1726943677254
149.12637,2063.1926828021924
149.12637,2063.2126712366594
149.12637,2063.2326596711264
149.12637,2063.2526481055934
149.12637,2063.272636540061
149.12637,2063.292624974528
149.24,2063.312613408995
149.24,2063.332601843462
149.12637,2063.352590277929
149.12637,2063.372578712396
149.24,2063.392567146863
149.24,2063.41255558133
149.24,2063.4325440157972
149.24,2063.4525324502642
149.35379,2063.4725208847312
149.35379,2063.4925093191982
149.35379,2063.5124977536652
149.35379,2063.532486188132
149.35379,2063.552474622599
149.35379,2063.572463057066
149.35379,2063.592451491533
149.24,2063.6124399260007
149.35379,2063.6324283604677
149.35379,2063.6524167949347
149.46776,2063.6724052294016
149.46776,2063.6923936638686
149.46776,2063.7123820983356
149.46776,2063.7323705328026
149.46776,2063.7523589672696
149.46776,2063.772347401737
149.46776,2063.792335836204
149.46776,2063.812324270671
149.5819,2063.832312705138
149.5819,2063.852301139605
149.5819,2063.872289574072
149.5819,2063.892278008539
149.5819,2063.912266443006
149.81071,2063.932254877473
149.81071,2063.9522433119405
149.81071,2063.9722317464075
149.92537,2063.9922201808745
149.81071,2064.0122086153415
149.92537,2064.0321970498085
150.0402,2064.0521854842755
150.0402,2064.0721739187425
150.15523,2064.0921623532095
150.0402,2064.112150787677
150.0402,2064.132139222144
150.15523,2064.152127656611
150.15523,2064.172116091078
150.15523,2064.192104525545
150.15523,2064.212092960012
150.27043,2064.232081394479
150.27043,2064.252069828946
150.27043,2064.272058263413
150.27043,2064.2920466978803
150.27043,2064.3120351323473
150.27043,2064.3320235668143
150.15523,2064.3520120012813
150.27043,2064.3720004357483
150.27043,2064.3919888702153
150.3858,2064.4119773046823
150.3858,2064.4319657391493
150.3858,2064.4519541736167
150.3858,2064.4719426080837
150.50134,2064.4919310425507
150.50134,2064.5119194770177
150.50134,2064.5319079114847
150.50134,2064.5518963459517
150.50134,2064.5718847804187
150.50134,2064.5918732148857
150.3858,2064.6118616493527
150.50134,2064.63185008382
150.50134,2064.651838518287
150.61707,2064.671826952754
150.61707,2064.691815387221
150.73297,2064.711803821688
150.73297,2064.731792256155
150.84906,2064.751780690622
150.73297,2064.771769125089
150.73297,2064.7917575595566
150.84906,2064.8117459940236
150.84906,2064.8317344284906
150.73297,2064.8517228629576
150.84906,2064.8717112974246
150.96532,2064.8916997318915
150.96532,2064.9116881663585
150.96532,2064.9316766008255
