AFp1,AFp2,C3,C4,P7,P8,O1,O2,timestamp
43856.223,43367.168,31719.764,-31249.17,59714.785,44715.336,44036.336,45154.57,11427.303736558097
43905.71,43428.703,30883.316,-32695.104,59678.375,44693.074,44053.457,45153.094,11427.307729926419
43927.684,43443.344,30969.236,-32841.285,59657.676,44687.977,44065.258,45155.977,11427.31172329474
43888.074,43386.367,31935.48,-31403.24,59687.832,44707.645,44056.027,45159.91,11427.315716663063
43840.11,43335.137,32427.084,-30285.586,59727.46,44720.79,44034.97,45156.133,11427.319710031383
43851.35,43362.137,31736.885,-31265.553,59723.39,44707.625,44031.684,45149.652,11427.323703399705
43899.496,43422.266,30890.178,-32695.662,59685.395,44683.773,44046.39,45146.367,11427.327696768027
43921.38,43436.906,30957.031,-32858.742,59664.36,44678.367,44057.727,45148.645,11427.331690136349
43881.37,43379.594,31916.525,-31431.447,59693.777,44697.633,44048.293,45152.0,11427.33568350467
43832.53,43327.805,32417.025,-30302.46,59733.695,44711.133,44027.55,45148.2,11427.339676872993
43843.66,43354.72,31733.934,-31274.36,59729.984,44698.305,44024.176,45141.562,11427.343670241315
43894.11,43417.594,30885.215,-32709.453,59693.863,44676.58,44040.83,45139.93,11427.347663609637
43917.49,43433.707,30951.443,-32880.355,59673.414,44672.086,44053.477,45143.17,11427.351656977959
43877.793,43376.332,31912.3,-31463.902,59701.508,44690.348,44043.688,45145.63,11427.35565034628
43828.016,43322.89,32410.79,-30301.611,59740.312,44702.64,44021.65,45140.42,11427.359643714602
43841.85,43352.305,31717.148,-31260.277,59740.87,44694.258,44022.344,45138.207,11427.363637082924
43892.41,43415.582,30866.553,-32691.482,59704.84,44672.734,44039.285,45137.383,11427.367630451246
43916.664,43432.902,30938.457,-32859.5,59684.477,44668.688,44052.36,45141.16,11427.371623819568
43877.055,43376.062,31905.215,-31435.918,59713.086,44687.688,44043.31,45144.758,11427.37561718789
43826.875,43321.95,32413.338,-30278.947,59752.047,44700.426,44021.27,45140.04,11427.379610556212
43836.98,43347.23,31731.564,-31232.674,59748.74,44688.066,44017.535,45133.67,11427.383603924533
43886.22,43408.785,30881.26,-32682.766,59712.15,44665.535,44033.43,45131.836,11427.387597292854
43911.207,43426.824,30934.232,-32870.387,59691.54,44661.56,44046.547,45135.527,11427.391590661176
43872.184,43370.254,31892.832,-31461.287,59719.414,44680.38,44036.938,45138.543,11427.395584029498
43823.457,43317.703,32404.709,-30301.812,59760.207,44695.13,44016.152,45135.348,11427.39957739782
43833.312,43342.96,31723.295,-31254.69,59757.12,44683.395,44012.844,45129.133,11427.403570766142
43885.906,43408.117,30869.973,-32691.707,59722.7,44663.727,44032.332,45130.14,11427.407564134464
43911.008,43426.555,30921.537,-32885.63,59701.867,44659.86,44046.707,45134.273,11427.411557502786
43870.24,43368.598,31876.113,-31486.188,59727.996,44677.45,44036.133,45135.883,11427.415550871108
43821.668,43315.96,32398.541,-30299.287,59769.547,44693.117,44015.75,45133.156,11427.41954423943
43831.277,43340.992,31733.174,-31227.645,59766.8,44681.652,44012.574,45127.547,11427.423537607752
43882.734,43405.277,30867.156,-32681.201,59732.625,44662.316,44031.684,45128.707,11427.427530976074
43907.902,43423.81,30905.11,-32884.38,59710.85,44657.734,44044.36,45132.062,11427.431524344396
43870.35,43368.62,31866.97,-31482.611,59738.68,44677.293,44035.977,45136.062,11427.435517712718
43819.613,43313.746,32395.86,-30284.803,59778.734,44691.555,44014.406,45132.31,11427.43951108104
43829.895,43339.72,31735.521,-31201.963,59777.484,44681.25,44011.547,45127.145,11427.443504449362
43881.527,43404.137,30872.832,-32657.06,59742.926,44661.242,44029.094,45127.234,11427.447497817682
43906.805,43423.137,30912.664,-32865.402,59720.754,44656.33,44041.945,45130.25,11427.451491186004
43868.383,43367.08,31873.03,-31467.055,59747.465,44674.97,44033.094,45133.156,11427.455484554326
43819.855,43314.125,32412.242,-30285.094,59788.883,44690.883,44013.69,45130.81,11427.459477922648
43826.92,43336.523,31756.621,-31203.17,59784.703,44677.785,44007.97,45122.54,11427.46347129097
43876.61,43399.4,30896.951,-32654.223,59748.918,44656.527,44024.688,45121.38,11427.467464659292
43903.363,43419.67,30922.365,-32874.164,59728.062,44653.242,44039.082,45125.824,11427.471458027614
43865.277,43364.26,31868.559,-31492.602,59754.33,44671.84,44029.94,45128.617,11427.475451395936
43814.805,43309.613,32413.852,-30283.35,59793.844,44685.99,44008.55,45124.438,11427.479444764258
43824.016,43334.066,31755.213,-31189.646,59791.832,44674.832,44005.22,45118.293,11427.48343813258
43875.824,43398.727,30881.46,-32651.182,59756.99,44654.473,44023.438,45118.316,11427.487431500902
43901.62,43418.152,30897.33,-32888.668,59734.03,44649.4,44036.98,45121.69,11427.491424869224
43865.344,43364.26,31845.0,-31516.809,59761.5,44669.582,44029.81,45126.695,11427.495418237546
43817.2,43311.78,32399.055,-30279.484,59804.55,44687.17,44011.277,45126.45,11427.499411605868
43823.77,43333.418,31753.357,-31163.271,59801.78,44674.902,44006.227,45119.188,11427.50340497419
43872.85,43395.664,30880.768,-32641.303,59764.79,44652.24,44021.85,45116.996,11427.507398342512
43898.87,43415.402,30888.166,-32889.965,59741.473,44646.74,44034.793,45120.305,11427.511391710832
43862.168,43360.977,31825.375,-31521.012,59768.094,44666.23,44026.746,45124.46,11427.515385079154
43812.3,43306.414,32384.75,-30299.488,59809.043,44681.67,44006.406,45121.867,11427.519378447476
43819.88,43329.258,31738.873,-31190.652,59807.926,44670.945,44002.695,45116.234,11427.523371815798
43869.633,43392.38,30864.139,-32652.457,59771.312,44648.996,44018.81,45114.67,11427.52736518412
43894.87,43411.492,30866.016,-32912.562,59746.727,44642.402,44031.418,45116.906,11427.531358552442
43859.105,43358.36,31812.209,-31559.01,59772.61,44661.56,44023.773,45121.2,11427.535351920764
43811.23,43305.88,32379.162,-30301.791,59815.37,44679.06,44004.93,45120.484,11427.539345289086
43818.582,43328.32,31747.613,-31171.43,59813.938,44668.13,44000.66,45114.402,11427.543338657408
43869.055,43391.91,30875.447,-32637.771,59778.38,44646.74,44017.043,45113.22,11427.54733202573
43897.887,43414.91,30877.617,-32902.797,59756.85,44643.16,44032.51,45118.45,11427.551325394052
43861.746,43361.47,31818.758,-31553.107,59782.625,44662.273,44025.516,45122.94,11427.555318762374
43808.66,43303.508,32385.867,-30287.977,59820.8,44675.06,44002.83,45117.688,11427.559312130696
43817.89,43327.383,31758.05,-31145.748,59821.492,44665.895,44000.324,45113.555,11427.563305499018
43868.63,43391.13,30882.355,-32627.713,59786.914,44645.44,44017.56,45113.35,11427.56729886734
43894.69,43411.38,30879.896,-32899.51,59762.082,44638.625,44029.742,45115.117,11427.571292235662
43858.28,43357.78,31827.766,-31550.18,59786.65,44656.64,44021.293,45118.36,11427.575285603984
43809.62,43304.36,32413.695,-30294.102,59829.81,44674.164,44002.492,45118.023,11427.579278972304
43819.12,43328.7,31784.918,-31149.748,59832.066,44666.23,44000.37,45114.605,11427.583272340626
43869.23,43392.29,30902.383,-32632.562,59797.062,44645.35,44017.355,45113.89,11427.587265708948
43896.992,43414.242,30887.049,-32915.113,59773.727,44640.098,44031.73,45118.047,11427.59125907727
43861.97,43361.98,31818.58,-31577.314,59799.59,44659.3,44025.18,45123.074,11427.595252445592
43811.676,43306.527,32393.602,-30303.914,59841.832,44675.75,44004.75,45121.152,11427.599245813914
43816.57,43326.105,31761.314,-31155.693,59840.605,44664.105,43998.38,45113.957,11427.603239182235
43868.742,43392.0,30873.436,-32643.18,59806.92,44644.277,44016.688,45114.625,11427.607232550557
43896.168,43413.414,30849.14,-32944.08,59781.484,44637.17,44030.098,45116.84,11427.61122591888
43860.047,43359.41,31771.887,-31642.762,59805.11,44654.16,44022.184,45119.855,11427.615219287201
43811.812,43305.97,32353.436,-30351.658,59848.83,44671.95,44004.395,45119.836,11427.619212655523
43818.336,43327.54,31743.232,-31184.416,59849.387,44661.98,44000.168,45114.45,11427.623206023845
43867.734,43390.95,30866.105,-32678.787,59814.406,44640.637,44016.574,45113.242,11427.627199392167
43896.77,43414.484,30841.229,-32996.36,59791.25,44635.496,44031.773,45117.465,11427.63119276049
43860.895,43361.066,31769.541,-31710.174,59814.117,44651.676,44023.48,45120.035,11427.635186128811
43810.69,43305.363,32358.195,-30407.135,59856.184,44667.727,44003.453,45118.45,11427.639179497133
43816.258,43325.594,31752.016,-31221.207,59856.383,44657.266,43998.137,45112.39,11427.643172865453
43867.89,43390.973,30865.613,-32692.824,59823.28,44637.953,44017.023,45113.53,11427.647166233775
43896.098,43413.793,30831.617,-33014.355,59798.113,44631.25,44031.016,45116.57,11427.651159602097
43863.934,43364.04,31761.582,-31732.906,59824.062,44651.074,44025.94,45122.426,11427.65515297042
43813.91,43308.54,32357.95,-30421.932,59866.758,44668.016,44006.582,45121.043,11427.659146338741
43818.137,43327.336,31757.068,-31228.873,59866.266,44656.887,44000.39,45113.89,11427.663139707063
43869.477,43392.492,30869.658,-32701.117,59833.562,44638.2,44018.81,45114.895,11427.667133075385
43897.73,43415.45,30836.041,-33025.215,59808.15,44631.605,44032.87,45117.89,11427.671126443707
43861.7,43361.69,31767.373,-31747.1,59829.676,44647.008,44023.816,45119.59,11427.67511981203
43811.273,43305.59,32370.69,-30424.793,59872.344,44663.793,44004.24,45117.867,11427.679113180351
43817.58,43326.645,31767.842,-31216.201,59875.586,44656.594,44001.062,45114.293,11427.683106548673
43865.836,43388.848,30876.453,-32682.139,59839.688,44634.8,44016.13,45112.527,11427.687099916995
43895.695,43413.3,30829.023,-33018.535,59815.504,44629.24,44030.88,45116.324,11427.691093285317
43862.168,43362.227,31733.979,-31762.32,59839.777,44647.52,44024.13,45120.55,11427.695086653639
43810.74,43305.188,32338.438,-30424.88,59881.26,44663.344,44003.633,45118.293,11427.699080021961
43816.1,43325.168,31754.207,-31198.475,59883.742,44655.14,43999.32,45113.71,11427.703073390283
43864.36,43387.62,30867.445,-32684.107,59847.89,44633.1,44013.848,45111.207,11427.707066758603
43893.617,43411.69,30811.275,-33035.14,59822.97,44626.91,44028.71,45114.94,11427.711060126925
43861.117,43361.51,31728.793,-31789.479,59846.504,44644.95,44023.258,45119.746,11427.715053495247
43810.223,43304.785,32344.404,-30455.078,59888.57,44661.266,44003.164,45117.777,11427.719046863569
43813.13,43322.555,31763.191,-31222.525,59889.89,44651.5,43996.93,45111.61,11427.723040231891
43862.01,43385.52,30869.414,-32692.02,59855.266,44630.445,44012.82,45110.38,11427.727033600213
43893.26,43411.758,30802.783,-33059.438,59831.06,44624.92,44028.824,45114.83,11427.731026968535
43861.945,43362.92,31714.867,-31831.432,59854.754,44643.207,44023.39,45120.1,11427.735020336857
43810.47,43305.164,32332.312,-30485.008,59896.418,44658.875,44001.957,45117.465,11427.739013705179
43813.664,43322.555,31751.123,-31244.855,59897.734,44649.105,43995.652,45110.848,11427.7430070735
43867.465,43390.84,30856.986,-32724.518,59867.54,44632.68,44016.754,45114.492,11427.747000441823
43898.805,43417.37,30796.055,-33101.145,59842.01,44626.242,44032.223,45118.36,11427.750993810145
43864.27,43365.18,31703.021,-31883.914,59862.645,44641.64,44024.465,45120.258,11427.754987178467
43813.8,43308.54,32330.436,-30529.354,59905.83,44659.03,44005.375,45119.188,11427.758980546789
43815.61,43324.543,31757.762,-31277.4,59906.406,44648.86,43998.54,45112.215,11427.76297391511
43862.797,43385.832,30848.426,-32760.572,59870.152,44626.465,44012.844,45109.484,11427.766967283433
43894.535,43412.766,30766.238,-33145.96,59845.79,44621.19,44029.54,45114.312,11427.770960651753
43865.21,43365.83,31675.977,-31929.11,59870.086,44640.656,44026.32,45120.55,11427.774954020075
43811.7,43306.1,32310.967,-30553.18,59910.027,44655.12,44004.06,45116.527,11427.778947388397
43815.41,43324.117,31754.385,-31266.96,59913.047,44647.297,43999.14,45112.01,11427.782940756719
43864.63,43387.55,30855.78,-32739.875,59879.43,44627.67,44016.195,45111.92,11427.78693412504
43896.77,43415.0,30773.613,-33132.324,59854.484,44622.04,44032.38,45116.617,11427.790927493363
43865.477,43365.805,31677.07,-31926.986,59876.703,44639.52,44026.812,45121.31,11427.794920861685
43813.867,43307.58,32309.982,-30542.787,59919.55,44656.773,44007.055,45120.19,11427.798914230007
43816.48,43324.008,31747.502,-31247.56,59923.04,44648.95,44001.195,45114.94,11427.802907598329
43864.07,43385.965,30840.625,-32736.342,59887.723,44627.312,44015.613,45112.637,11427.80690096665
43895.273,43413.01,30751.127,-33137.824,59861.613,44620.586,44031.06,45116.1,11427.810894334973
43863.02,43363.523,31645.398,-31942.342,59882.29,44636.902,44024.844,45119.477,11427.814887703295
43812.684,43306.66,32289.264,-30554.477,59925.562,44654.81,44005.848,45118.85,11427.818881071616
43816.19,43323.83,31737.533,-31253.17,59930.19,44648.457,44001.332,45114.785,11427.822874439938
43863.844,43385.92,30829.158,-32728.229,59895.098,44627.36,44016.31,45112.906,11427.82686780826
43896.613,43414.53,30734.834,-33138.273,59869.46,44621.547,44032.445,45117.02,11427.830861176582
43864.85,43365.83,31635.072,-31947.102,59889.53,44637.797,44025.76,45119.97,11427.834854544904
43813.688,43308.023,32287.742,-30546.877,59933.164,44656.19,44006.406,45119.23,11427.838847913225
43813.508,43321.348,31739.477,-31229.902,59935.13,44647.008,43998.312,45112.1,11427.842841281546
43859.332,43381.785,30825.18,-32717.857,59899.434,44625.01,44011.902,45109.13,11427.846834649868
43893.438,43411.984,30727.346,-33123.72,59875.004,44620.207,44029.227,45114.27,11427.85082801819
43861.97,43362.875,31627.809,-31922.45,59895.547,44636.95,44022.723,45117.53,11427.854821386512
43808.66,43302.727,32288.414,-30504.678,59937.387,44653.555,44001.332,45115.23,11427.858814754834
43808.438,43316.363,31752.643,-31162.646,59940.605,44645.22,43993.934,45108.926,11427.862808123156
43859.105,43381.516,30847.754,-32650.176,59909.0,44627.36,44011.902,45109.754,11427.866801491478
43890.62,43408.94,30736.979,-33064.355,59882.066,44620.16,44027.035,45112.414,11427.8707948598
43860.18,43361.11,31627.115,-31872.783,59902.99,44637.64,44021.38,45116.438,11427.874788228122
43806.805,43300.76,32299.277,-30449.736,59945.188,44654.81,44000.48,45114.047,11427.878781596444
43807.184,43315.266,31779.396,-31095.166,59950.598,44648.504,43994.69,45109.35,11427.882774964766
43856.156,43379.15,30879.182,-32591.525,59919.17,44630.2,44011.77,45110.203,11427.886768333088
43886.8,43405.656,30756.492,-33010.105,59891.297,44621.996,44025.56,45112.035,11427.89076170141
43856.113,43357.266,31633.82,-31813.082,59912.02,44639.207,44019.86,45115.97,11427.894755069732
43801.55,43295.508,32302.473,-30378.568,59953.973,44655.902,43997.62,45112.727,11427.898748438054
43800.59,43308.25,31780.492,-31002.629,59958.51,44648.57,43989.53,45106.02,11427.902741806374
43850.168,43372.35,30875.336,-32506.611,59927.285,44630.49,44006.85,45106.29,11427.906735174696
43883.87,43402.418,30758.28,-32921.973,59902.43,44625.457,44023.773,45111.094,11427.910728543018
43851.707,43353.086,31638.514,-31709.191,59921.137,44641.13,44016.04,45113.062,11427.91472191134
43798.266,43292.6,32325.74,-30303.848,59964.23,44659.074,43994.895,45110.445,11427.918715279662
43796.277,43303.844,31803.045,-30938.37,59969.082,44651.97,43986.176,45103.137,11427.922708647984
43843.82,43365.758,30891.564,-32443.602,59936.336,44632.477,44001.266,45102.043,11427.926702016306
43875.895,43394.3,30755.643,-32862.81,59909.85,44625.84,44015.906,45105.195,11427.930695384628
43848.223,43349.176,31638.225,-31639.03,59932.047,44645.04,44011.883,45110.56,11427.93468875295
43793.395,43287.33,32328.49,-30231.383,59975.05,44662.742,43990.29,45107.586,11427.938682121272
43789.883,43297.496,31809.191,-30848.447,59979.453,44654.81,43980.5,45099.316,11427.942675489594
43837.0,43359.5,30892.928,-32378.938,59946.844,44634.98,43994.6,45097.15,11427.946668857916
43869.77,43388.715,30751.441,-32809.945,59920.38,44628.273,44009.938,45100.098,11427.950662226238
43839.46,43341.13,31624.59,-31586.076,59940.137,44645.17,44003.746,45103.094,11427.95465559456
43783.582,43277.96,32323.416,-30181.494,59982.047,44661.848,43980.7,45099.316,11427.958648962882
43780.99,43289.094,31821.418,-30775.045,59988.082,44655.05,43972.566,45092.61,11427.962642331204
43826.832,43349.688,30911.01,-32321.605,59955.336,44634.4,43986.42,45090.152,11427.966635699524
43860.246,43379.73,30755.621,-32768.598,59929.363,44628.008,44002.0,45093.66,11427.970629067846
43829.83,43332.098,31617.078,-31543.654,59948.63,44644.1,43995.297,45096.477,11427.974622436168
43775.8,43270.785,32322.365,-30120.361,59992.754,44662.45,43973.527,45094.22,11427.97861580449
43773.344,43281.426,31831.521,-30689.482,60000.016,44656.504,43965.523,45088.027,11427.982609172812
43818.07,43341.016,30920.621,-32247.979,59966.02,44634.51,43978.195,45084.34,11427.986602541134
43851.664,43371.816,30761.879,-32707.084,59939.645,44627.45,43993.598,45087.582,11427.990595909456
43823.21,43325.996,31620.79,-31484.914,59959.83,44644.414,43988.234,45091.45,11427.994589277778
43767.668,43262.496,32325.854,-30080.285,60002.094,44660.82,43965.324,45087.625,11427.9985826461
43762.703,43270.7,31832.773,-30649.518,60006.7,44651.92,43954.504,45078.684,11428.002576014422
43811.41,43334.223,30925.717,-32216.441,59976.547,44633.418,43970.867,45078.707,11428.006569382744
43843.504,43363.48,30764.516,-32688.33,59948.562,44624.363,43984.746,45080.293,11428.010562751066
43811.633,43314.863,31621.527,-31467.568,59965.773,44638.0,43976.32,45080.676,11428.014556119388
43758.926,43254.38,32329.764,-30057.129,60011.484,44657.465,43956.965,45079.96,11428.01854948771
43756.043,43264.24,31842.943,-30612.637,60018.457,44650.36,43948.426,45073.367,11428.022542856032
43803.855,43326.8,30922.61,-32180.455,59988.06,44630.934,43964.07,45072.492,11428.026536224354
43837.36,43357.49,30741.674,-32661.732,59960.477,44622.152,43979.316,45074.594,11428.030529592674
43808.68,43311.6,31597.566,-31453.465,59978.293,44636.723,43973.438,45076.85,11428.034522960996
43754.21,43249.26,32324.176,-30038.152,60021.92,44654.004,43952.516,45074.24,11428.038516329318
43748.465,43256.57,31830.426,-30598.174,60027.8,44645.062,43941.94,45065.543,11428.04250969764
43796.926,43320.316,30910.541,-32172.832,59997.133,44625.1,43957.477,45064.582,11428.046503065962
43832.934,43353.31,30732.352,-32670.404,59971.027,44617.5,43974.734,45068.65,11428.050496434284
43802.89,43305.902,31580.758,-31482.5,59987.12,44630.242,43967.2,45069.363,11428.054489802606
43747.594,43242.49,32306.094,-30062.135,60030.348,44646.78,43945.25,45066.348,11428.058483170928
43743.258,43250.758,31838.16,-30614.58,60037.055,44638.625,43935.64,45058.86,11428.06247653925
43789.504,43312.43,30917.312,-32203.143,60005.74,44617.57,43949.543,45056.938,11428.066469907571
43824.15,43344.48,30739.438,-32711.018,59977.13,44607.53,43964.184,45058.68,11428.070463275893
43797.06,43299.82,31587.686,-31538.914,59995.613,44622.82,43959.242,45062.01,11428.074456644215
43741.78,43236.32,32316.107,-30095.863,60038.863,44639.184,43936.938,45058.926,11428.078450012537
43735.77,43243.34,31850.432,-30629.623,60045.504,44630.62,43926.723,45050.855,11428.08244338086
43782.24,43305.14,30930.076,-32201.242,60014.547,44609.633,43941.54,45048.914,11428.086436749181
43816.816,43337.15,30735.795,-32717.12,59985.734,44599.285,43956.293,45050.434,11428.090430117503
43788.92,43292.066,31574.342,-31558.854,60003.01,44613.344,43950.793,45052.8,11428.094423485825
43736.574,43231.45,32306.562,-30121.346,60049.145,44632.656,43932.332,45052.758,11428.098416854145
43731.926,43239.406,31842.139,-30655.016,60057.33,44625.348,43923.703,45045.67,11428.102410222467
43779.6,43302.707,30927.281,-32222.186,60027.13,44605.164,43939.305,45044.31,11428.10640359079
43812.973,43333.73,30734.14,-32742.064,59997.65,44593.832,43953.543,45045.227,11428.110396959111
43785.906,43289.586,31568.307,-31601.924,60015.105,44608.07,43948.715,45048.51,11428.114390327433
43732.508,43227.895,32311.234,-30149.396,60059.72,44626.13,43928.688,45047.617,11428.118383695755
43727.098,43234.824,31852.219,-30677.926,60067.61,44618.46,43919.008,45040.418,11428.122377064077
43773.008,43296.066,30923.705,-32246.885,60035.066,44595.62,43932.42,45037.11,11428.1263704324
43810.246,43331.316,30716.84,-32788.645,60008.11,44587.305,43950.39,45041.47,11428.130363800721
43783.38,43287.28,31545.621,-31675.73,60023.777,44600.492,43945.227,45044.04,11428.134357169043
43727.12,43222.598,32289.732,-30213.992,60065.664,44615.96,43923.1,45040.754,11428.138350537365
43719.52,43227.582,31838.25,-30724.686,60072.973,44607.555,43912.305,45032.574,11428.142343905687
43767.58,43291.105,30907.836,-32278.29,60042.91,44587.438,43927.86,45031.637,11428.146337274009
43805.46,43326.89,30688.03,-32822.8,60016.133,44579.348,43945.586,45035.836,11428.150330642331
43779.38,43283.84,31513.77,-31715.672,60031.934,44592.758,43940.445,45038.676,11428.154324010653
43724.75,43220.43,32270.51,-30245.754,60075.164,44609.41,43919.41,45036.395,11428.158317378975
43721.844,43229.66,31828.816,-30755.04,60086.742,44605.164,43913.22,45032.46,11428.162310747295
43769.207,43292.625,30904.596,-32288.973,60055.83,44584.11,43928.062,45030.832,11428.166304115617
43804.523,43325.84,30680.139,-32833.17,60025.97,44573.0,43943.26,45032.574,11428.170297483939
43777.97,43282.188,31506.885,-31741.98,60040.383,44585.293,43938.21,45034.63,11428.174290852261
43722.156,43217.523,32259.133,-30265.85,60082.965,44601.543,43916.28,45031.793,11428.178284220583
43717.754,43225.367,31821.91,-30758.324,60093.36,44596.11,43907.7,45026.203,11428.182277588905
43763.13,43286.457,30891.922,-32293.555,60061.17,44573.74,43920.664,45023.188,11428.186270957227
43800.457,43321.727,30664.0,-32847.92,60032.81,44564.15,43937.9,45026.67,11428.190264325549
43774.75,43278.832,31478.521,-31774.814,60048.094,44577.76,43933.605,45029.535,11428.19425769387
43720.527,43215.867,32238.145,-30285.451,60092.152,44596.09,43913.938,45028.953,11428.198251062193
43714.69,43222.105,31819.562,-30760.225,60101.76,44590.008,43905.22,45023.117,11428.202244430515
43762.414,43285.137,30892.21,-32300.238,60072.414,44570.25,43920.64,45022.74,11428.206237798837
43798.152,43319.066,30658.637,-32869.113,60042.44,44559.61,43936.332,45025.043,11428.210231167159
43773.613,43277.582,31477.291,-31812.701,60057.17,44573.246,43932.53,45028.46,11428.21422453548
43719.902,43215.152,32239.084,-30299.443,60101.83,44591.93,43913.22,45028.125,11428.218217903803
43712.547,43219.87,31817.283,-30745.875,60110.95,44585.16,43902.69,45021.105,11428.222211272125
43758.188,43280.934,30887.607,-32288.258,60079.77,44563.77,43916.46,45018.85,11428.226204640445
43796.188,43317.258,30651.193,-32868.13,60050.957,44554.336,43933.83,45022.492,11428.230198008767
43771.777,43276.13,31469.715,-31817.463,60065.105,44567.32,43929.76,45025.42,11428.234191377089
43717.35,43212.83,32250.707,-30304.965,60109.316,44585.652,43910.09,45024.863,11428.23818474541
43711.496,43218.996,31837.2,-30758.705,60120.74,44581.312,43902.023,45020.438,11428.242178113733
43757.027,43279.773,30901.377,-32303.88,60089.223,44559.344,43915.547,45017.574,11428.246171482055
43794.355,43315.11,30655.953,-32894.48,60058.824,44548.234,43931.973,45019.832,11428.250164850377
43772.652,43276.465,31460.26,-31868.625,60074.695,44563.254,43930.207,45025.086,11428.254158218699
43718.895,43213.945,32234.031,-30342.762,60118.95,44582.03,43910.63,45024.84,11428.25815158702
43710.38,43217.457,31824.771,-30764.83,60128.383,44575.816,43899.81,45018.066,11428.262144955343
43755.684,43278.52,30896.213,-32304.73,60097.47,44554.582,43913.2,45015.99,11428.266138323665
43792.812,43314.508,30647.527,-32899.51,60068.21,44544.812,43930.41,45019.453,11428.270131691987
43769.633,43274.25,31444.97,-31883.803,60082.36,44558.312,43927.1,45022.96,11428.274125060309
43713.91,43209.074,32224.6,-30357.223,60124.293,44574.81,43905.49,45020.06,11428.27811842863
43705.887,43212.918,31832.707,-30763.98,60134.105,44569.086,43895.785,45013.574,11428.282111796952
43753.695,43276.508,30894.783,-32302.025,60106.77,44551.453,43912.816,45014.74,11428.286105165274
43790.086,43311.734,30638.34,-32907.156,60075.098,44539.562,43928.332,45015.99,11428.290098533595
43768.203,43272.953,31437.393,-31902.02,60089.805,44554.066,43926.387,45020.727,11428.294091901917
43717.086,43212.516,32216.732,-30362.72,60136.652,44575.504,43909.44,45022.74,11428.298085270239
43706.69,43213.812,31827.23,-30751.217,60145.348,44568.24,43897.953,45014.56,11428.30207863856
43751.15,43274.074,30891.809,-32307.21,60114.39,44546.98,43911.05,45012.344,11428.306072006882
43789.438,43311.31,30627.365,-32926.938,60084.35,44536.746,43927.883,45015.586,11428.310065375204
43766.3,43271.258,31425.904,-31928.104,60097.18,44549.33,43924.33,45018.56,11428.314058743526
43710.2,43205.43,32211.904,-30382.86,60139.715,44566.316,43902.848,45016.21,11428.318052111848
43702.266,43209.184,31827.477,-30755.508,60151.695,44562.316,43893.953,45011.227,11428.32204548017
43746.633,43269.492,30892.37,-32287.81,60120.695,44540.992,43907.273,45008.723,11428.326038848492
43787.426,43309.32,30627.41,-32908.85,60092.62,44532.902,43926.81,45014.043,11428.330032216814
43765.453,43270.676,31418.73,-31921.129,60106.234,44546.42,43923.95,45018.0,11428.334025585136
43711.05,43206.727,32209.334,-30371.752,60150.758,44565.824,43904.324,45017.53,11428.338018953458
43703.023,43210.19,31827.9,-30732.24,60163.477,44562.426,43895.137,45012.523,11428.34201232178
43748.355,43271.727,30897.621,-32273.795,60133.277,44542.11,43908.707,45010.715,11428.346005690102
43787.535,43310.24,30624.84,-32902.395,60103.863,44532.79,43926.742,45014.805,11428.349999058424
43764.938,43270.586,31410.75,-31918.783,60116.156,44545.418,43923.21,45017.71,11428.353992426744
43708.723,43204.38,32205.645,-30365.135,60158.715,44562.81,43902.133,45015.496,11428.357985795066
43700.277,43207.016,31845.178,-30706.334,60171.367,44559.297,43892.97,45010.535,11428.361979163388
43744.04,43267.188,30914.877,-32235.73,60142.02,44539.293,43906.047,45008.457,11428.36597253171
43783.312,43305.836,30628.059,-32870.297,60112.246,44529.66,43924.062,45011.676,11428.369965900032
43764.918,43270.832,31404.312,-31894.51,60127.938,44545.754,43924.62,45018.113,11428.373959268354
43709.797,43205.7,32201.8,-30349.22,60171.543,44564.305,43903.99,45016.48,11428.377952636676
43696.586,43203.22,31837.445,-30699.54,60180.375,44556.727,43889.84,45006.71,11428.381946004998
43740.71,43263.566,30901.354,-32233.025,60150.98,44537.1,43903.387,45005.125,11428.38593937332
43781.055,43303.465,30608.904,-32877.492,60121.254,44527.67,43921.582,45009.125,11428.389932741642
43759.977,43265.89,31379.21,-31914.133,60133.48,44540.613,43918.85,45012.613,11428.393926109964
43704.23,43200.668,32186.98,-30346.428,60177.29,44559.363,43898.758,45011.54,11428.397919478286
43694.844,43202.1,31831.209,-30665.12,60190.633,44556.324,43888.97,45006.266,11428.401912846608
43737.83,43261.062,30896.28,-32211.635,60159.945,44535.047,43900.68,45002.98,11428.40590621493
43774.305,43297.16,30603.963,-32872.195,60126.24,44521.39,43914.94,45002.89,11428.409899583252
43755.754,43261.71,31376.574,-31915.766,60140.363,44536.254,43914.383,45008.21,11428.413892951574
43700.855,43196.668,32185.373,-30355.77,60184.555,44555.52,43894.58,45007.34,11428.417886319896
43688.99,43195.664,31838.518,-30672.629,60195.684,44550.246,43882.62,44999.76,11428.421879688216
43736.016,43259.03,30904.572,-32223.996,60168.348,44532.297,43898.156,44999.76,11428.425873056538
43776.63,43299.152,30604.857,-32904.85,60137.367,44521.39,43915.723,45002.688,11428.42986642486
43757.383,43263.164,31373.646,-31971.8,60149.906,44535.047,43914.54,45007.34,11428.433859793182
43702.848,43198.41,32194.178,-30401.748,60194.12,44554.76,43895.137,45007.027,11428.437853161504
