CH1,timestamp
106.42625,11641.904551204923
106.42625,11641.924706269994
106.4841,11641.944861335067
106.4841,11641.965016400138
106.4841,11641.985171465209
106.542015,11642.005326530281
106.542015,11642.025481595352
106.542015,11642.045636660423
106.542015,11642.065791725496
106.6,11642.085946790567
106.6,11642.106101855637
106.65804,11642.12625692071
106.65804,11642.146411985781
106.65804,11642.166567050852
106.716156,11642.186722115925
106.716156,11642.206877180995
106.716156,11642.227032246066
106.716156,11642.247187311137
106.77432,11642.26734237621
106.77432,11642.28749744128
106.83256,11642.307652506352
106.89086,11642.327807571424
106.89086,11642.347962636495
106.83256,11642.368117701566
106.89086,11642.388272766639
106.89086,11642.40842783171
106.89086,11642.42858289678
106.94922,11642.448737961853
106.89086,11642.468893026924
106.94922,11642.489048091995
106.94922,11642.509203157068
106.94922,11642.529358222138
106.94922,11642.54951328721
107.007645,11642.569668352282
107.007645,11642.589823417353
107.007645,11642.609978482424
107.007645,11642.630133547496
106.94922,11642.650288612567
107.007645,11642.670443677638
107.007645,11642.69059874271
107.007645,11642.710753807782
107.007645,11642.730908872853
107.06614,11642.751063937925
107.06614,11642.771219002996
106.94922,11642.791374068067
107.007645,11642.81152913314
107.06614,11642.83168419821
107.007645,11642.851839263281
107.06614,11642.871994328354
107.007645,11642.892149393425
107.007645,11642.912304458496
107.06614,11642.932459523567
107.06614,11642.95261458864
107.06614,11642.97276965371
107.06614,11642.992924718781
107.06614,11643.013079783854
107.124695,11643.033234848925
107.124695,11643.053389913995
107.007645,11643.073544979068
107.124695,11643.093700044139
107.124695,11643.11385510921
107.06614,11643.134010174283
107.06614,11643.154165239353
107.124695,11643.174320304424
107.06614,11643.194475369497
107.06614,11643.214630434568
107.007645,11643.234785499639
107.06614,11643.254940564711
107.124695,11643.275095629782
107.124695,11643.295250694853
107.124695,11643.315405759926
107.124695,11643.335560824997
107.124695,11643.355715890068
107.18331,11643.37587095514
107.124695,11643.396026020211
107.18331,11643.416181085282
107.18331,11643.436336150355
107.124695,11643.456491215426
107.124695,11643.476646280496
107.124695,11643.49680134557
107.124695,11643.51695641064
107.124695,11643.53711147571
107.124695,11643.557266540782
107.24199,11643.577421605854
107.24199,11643.597576670925
107.24199,11643.617731735996
107.18331,11643.637886801069
107.24199,11643.65804186614
107.18331,11643.67819693121
107.24199,11643.698351996283
107.24199,11643.718507061354
107.24199,11643.738662126425
107.24199,11643.758817191498
107.24199,11643.778972256569
107.30074,11643.79912732164
107.30074,11643.819282386712
107.30074,11643.839437451783
107.30074,11643.859592516854
107.30074,11643.879747581926
107.30074,11643.899902646997
107.30074,11643.920057712068
107.24199,11643.940212777141
107.30074,11643.960367842212
107.30074,11643.980522907283
107.30074,11644.000677972355
107.35955,11644.020833037426
107.30074,11644.040988102497
107.35955,11644.06114316757
107.41843,11644.08129823264
107.35955,11644.101453297711
107.41843,11644.121608362784
107.41843,11644.141763427855
107.41843,11644.161918492926
107.41843,11644.182073557997
107.41843,11644.20222862307
107.47736,11644.22238368814
107.47736,11644.242538753211
107.47736,11644.262693818284
107.47736,11644.282848883355
107.47736,11644.303003948426
107.47736,11644.323159013498
107.53637,11644.34331407857
107.53637,11644.36346914364
107.53637,11644.383624208713
107.59544,11644.403779273784
107.53637,11644.423934338854
107.59544,11644.444089403927
107.65458,11644.464244468998
107.65458,11644.484399534069
107.65458,11644.504554599142
107.59544,11644.524709664212
107.713776,11644.544864729283
107.65458,11644.565019794356
107.713776,11644.585174859427
107.65458,11644.605329924498
107.713776,11644.62548498957
107.713776,11644.645640054641
107.65458,11644.665795119712
107.77304,11644.685950184785
107.713776,11644.706105249856
107.77304,11644.726260314927
107.77304,11644.74641538
107.77304,11644.76657044507
107.77304,11644.786725510141
107.83237,11644.806880575214
107.77304,11644.827035640285
107.77304,11644.847190705355
107.83237,11644.867345770426
107.83237,11644.887500835499
107.83237,11644.90765590057
107.83237,11644.92781096564
107.83237,11644.947966030713
107.77304,11644.968121095784
107.83237,11644.988276160855
107.89176,11645.008431225928
107.89176,11645.028586290999
107.89176,11645.04874135607
107.89176,11645.068896421142
107.89176,11645.089051486213
107.89176,11645.109206551284
107.89176,11645.129361616357
107.89176,11645.149516681427
107.77304,11645.169671746498
107.89176,11645.189826811571
107.89176,11645.209981876642
107.89176,11645.230136941713
107.89176,11645.250292006785
107.89176,11645.270447071856
107.89176,11645.290602136927
107.89176,11645.310757202
107.83237,11645.33091226707
107.83237,11645.351067332142
107.83237,11645.371222397214
107.83237,11645.391377462285
107.83237,11645.411532527356
107.83237,11645.431687592429
107.89176,11645.4518426575
107.77304,11645.47199772257
107.77304,11645.492152787641
107.77304,11645.512307852714
107.77304,11645.532462917785
107.77304,11645.552617982856
107.713776,11645.572773047928
107.65458,11645.592928113
107.65458,11645.61308317807
107.59544,11645.633238243143
107.65458,11645.653393308214
107.59544,11645.673548373285
107.59544,11645.693703438357
107.53637,11645.713858503428
107.47736,11645.734013568499
107.47736,11645.754168633572
107.41843,11645.774323698643
107.41843,11645.794478763713
107.35955,11645.814633828786
107.30074,11645.834788893857
107.30074,11645.854943958928
107.24199,11645.875099024
107.124695,11645.895254089071
107.18331,11645.915409154142
107.124695,11645.935564219215
107.06614,11645.955719284286
107.007645,11645.975874349357
107.06614,11645.99602941443
106.94922,11646.0161844795
106.89086,11646.036339544571
106.83256,11646.056494609644
106.89086,11646.076649674715
106.77432,11646.096804739786
106.77432,11646.116959804858
106.716156,11646.137114869929
106.716156,11646.157269935
106.65804,11646.17742500007
106.65804,11646.197580065143
106.6,11646.217735130214
106.6,11646.237890195285
106.6,11646.258045260358
106.4841,11646.278200325429
106.4841,11646.2983553905
106.42625,11646.318510455572
106.42625,11646.338665520643
106.42625,11646.358820585714
106.36845,11646.378975650787
106.31072,11646.399130715858
106.31072,11646.419285780928
106.31072,11646.439440846001
106.25305,11646.459595911072
106.25305,11646.479750976143
106.25305,11646.499906041216
106.25305,11646.520061106286
106.19544,11646.540216171357
106.1379,11646.56037123643
106.1379,11646.5805263015
106.1379,11646.600681366572
106.08042,11646.620836431644
106.1379,11646.640991496715
106.08042,11646.661146561786
106.08042,11646.681301626859
106.023,11646.70145669193
106.023,11646.721611757
106.08042,11646.741766822073
106.08042,11646.761921887144
106.08042,11646.782076952215
106.023,11646.802232017286
106.08042,11646.822387082359
106.08042,11646.84254214743
106.08042,11646.8626972125
106.023,11646.882852277573
106.08042,11646.903007342644
106.08042,11646.923162407715
106.08042,11646.943317472787
105.965645,11646.963472537858
105.965645,11646.98362760293
105.965645,11647.003782668002
106.023,11647.023937733073
106.023,11647.044092798144
105.965645,11647.064247863216
105.965645,11647.084402928287
105.965645,11647.104557993358
105.965645,11647.12471305843
105.85112,11647.144868123502
105.908356,11647.165023188572
105.79395,11647.185178253645
105.679794,11647.205333318716
105.679794,11647.225488383787
105.679794,11647.24564344886
105.62281,11647.26579851393
105.62281,11647.285953579001
105.509026,11647.306108644074
105.62281,11647.326263709145
105.56589,11647.346418774216
105.62281,11647.366573839288
105.62281,11647.38672890436
105.56589,11647.40688396943
105.62281,11647.427039034503
105.62281,11647.447194099574
105.62281,11647.467349164644
105.679794,11647.487504229715
105.679794,11647.507659294788
105.679794,11647.527814359859
105.73684,11647.54796942493
105.73684,11647.568124490002
105.73684,11647.588279555073
105.79395,11647.608434620144
105.79395,11647.628589685217
105.79395,11647.648744750288
105.79395,11647.668899815359
105.79395,11647.689054880431
105.79395,11647.709209945502
105.79395,11647.729365010573
105.85112,11647.749520075646
105.85112,11647.769675140717
105.79395,11647.789830205787
105.908356,11647.80998527086
105.908356,11647.830140335931
105.908356,11647.850295401002
105.85112,11647.870450466075
105.908356,11647.890605531145
105.908356,11647.910760596216
105.908356,11647.930915661289
105.85112,11647.95107072636
105.908356,11647.97122579143
105.85112,11647.991380856503
105.85112,11648.011535921574
105.908356,11648.031690986645
105.908356,11648.051846051718
105.908356,11648.072001116789
105.908356,11648.09215618186
105.908356,11648.11231124693
105.965645,11648.132466312003
105.908356,11648.152621377074
105.965645,11648.172776442145
105.908356,11648.192931507218
105.965645,11648.213086572288
105.908356,11648.23324163736
105.965645,11648.253396702432
105.908356,11648.273551767503
105.908356,11648.293706832574
105.908356,11648.313861897646
105.908356,11648.334016962717
105.908356,11648.354172027788
105.908356,11648.37432709286
105.908356,11648.394482157932
105.908356,11648.414637223003
105.965645,11648.434792288075
105.908356,11648.454947353146
105.908356,11648.475102418217
105.908356,11648.49525748329
