CH1,timestamp
566.15515,273011.560791514
566.15515,273011.580779929
565.2174,273011.60076834407
564.7497,273011.62075675913
564.7497,273011.6407451742
564.7497,273011.66073358926
564.2828,273011.6807220043
563.8166,273011.7007104194
563.8166,273011.72069883446
563.3512,273011.7406872495
562.8866,273011.7606756646
562.4227,273011.78066407965
562.4227,273011.8006524947
561.95966,273011.8206409098
561.95966,273011.84062932484
561.4973,273011.8606177399
561.03577,273011.88060615497
560.57495,273011.90059457003
560.11487,273011.9205829851
559.197,273011.94057140016
559.197,273011.9605598152
559.197,273011.9805482303
558.73926,273012.00053664536
558.2822,273012.0205250604
557.8259,273012.0405134755
557.37036,273012.06050189055
557.37036,273012.08049030555
556.4615,273012.1004787206
556.4615,273012.1204671357
556.0081,273012.14045555075
556.0081,273012.1604439658
555.1037,273012.1804323809
555.1037,273012.20042079594
554.6526,273012.220409211
554.6526,273012.24039762607
554.2022,273012.26038604113
554.2022,273012.2803744562
553.75256,273012.30036287126
553.75256,273012.3203512863
553.3036,273012.3403397014
553.3036,273012.36032811645
553.3036,273012.3803165315
553.3036,273012.4003049466
552.8554,273012.42029336165
552.8554,273012.4402817767
552.40796,273012.4602701918
552.40796,273012.48025860684
551.9612,273012.5002470219
551.9612,273012.52023543697
551.9612,273012.54022385203
551.51514,273012.5602122671
551.9612,273012.58020068216
551.51514,273012.60018909717
551.0698,273012.62017751223
551.0698,273012.6401659273
551.0698,273012.66015434236
550.62524,273012.6801427574
550.62524,273012.7001311725
551.0698,273012.72011958755
550.62524,273012.7401080026
549.7382,273012.7600964177
550.1814,273012.78008483275
550.1814,273012.8000732478
549.7382,273012.8200616629
549.7382,273012.84005007794
550.1814,273012.860038493
550.1814,273012.88002690807
550.1814,273012.90001532313
550.62524,273012.9200037382
550.62524,273012.93999215326
550.1814,273012.9599805683
550.62524,273012.9799689834
551.0698,273012.99995739845
551.0698,273013.0199458135
551.0698,273013.0399342286
551.0698,273013.05992264365
551.51514,273013.0799110587
551.51514,273013.0998994738
551.9612,273013.1198878888
551.9612,273013.13987630385
551.9612,273013.1598647189
552.40796,273013.179853134
552.40796,273013.19984154904
552.8554,273013.2198299641
552.8554,273013.23981837917
552.8554,273013.25980679423
553.75256,273013.2797952093
554.2022,273013.29978362436
554.6526,273013.3197720394
554.6526,273013.3397604545
555.1037,273013.35974886955
555.1037,273013.3797372846
556.0081,273013.3997256997
556.4615,273013.41971411475
556.4615,273013.4397025298
556.9155,273013.4596909449
557.37036,273013.47967935994
557.8259,273013.499667775
557.8259,273013.51965619007
558.2822,273013.53964460513
558.73926,273013.5596330202
559.197,273013.57962143526
559.6556,273013.5996098503
559.6556,273013.6195982654
560.57495,273013.6395866804
561.03577,273013.65957509546
561.4973,273013.6795635105
561.4973,273013.6995519256
561.95966,273013.71954034065
562.8866,273013.7395287557
562.8866,273013.7595171708
563.3512,273013.77950558584
564.2828,273013.7994940009
564.2828,273013.819482416
564.7497,273013.83947083104
565.2174,273013.8594592461
565.68585,273013.87944766117
566.15515,273013.89943607623
566.15515,273013.9194244913
567.09595,273013.93941290636
566.6252,273013.9594013214
567.56757,273013.9793897365
568.04,273013.99937815155
568.04,273014.0193665666
568.5131,273014.0393549817
568.5131,273014.05934339674
568.98706,273014.0793318118
569.46185,273014.0993202269
569.9374,273014.11930864194
570.4137,273014.139297057
570.4137,273014.159285472
570.4137,273014.1792738871
570.89087,273014.19926230214
570.89087,273014.2192507172
570.89087,273014.23923913226
570.89087,273014.2592275473
571.3688,273014.2792159624
571.3688,273014.29920437746
571.3688,273014.3191927925
571.3688,273014.3391812076
571.3688,273014.35916962265
571.3688,273014.3791580377
571.3688,273014.3991464528
571.3688,273014.41913486784
570.89087,273014.4391232829
570.89087,273014.459111698
570.89087,273014.47910011304
570.89087,273014.4990885281
571.84753,273014.51907694316
571.3688,273014.5390653582
571.84753,273014.5590537733
571.84753,273014.57904218836
572.327,273014.5990306034
571.84753,273014.6190190185
571.3688,273014.63900743355
570.89087,273014.65899584856
570.4137,273014.6789842636
570.4137,273014.6989726787
569.9374,273014.71896109375
569.9374,273014.7389495088
569.46185,273014.7589379239
570.4137,273014.77892633894
572.327,273014.798914754
574.25323,273014.81890316907
573.7705,273014.83889158414
572.8074,273014.8588799992
571.84753,273014.87886841426
570.4137,273014.8988568293
569.9374,273014.9188452444
569.9374,273014.93883365946
570.4137,273014.9588220745
570.4137,273014.9788104896
569.9374,273014.99879890465
569.9374,273015.0187873197
568.98706,273015.0387757348
568.04,273015.05876414984
568.98706,273015.0787525649
571.3688,273015.09874098
572.8074,273015.11872939504
573.7705,273015.1387178101
572.327,273015.15870622516
572.327,273015.17869464017
569.9374,273015.19868305523
569.46185,273015.2186714703
568.98706,273015.23865988536
568.98706,273015.2586483004
568.04,273015.2786367155
567.56757,273015.29862513056
567.09595,273015.3186135456
566.15515,273015.3386019607
565.68585,273015.35859037575
565.2174,273015.3785787908
565.68585,273015.3985672059
565.2174,273015.41855562094
565.2174,273015.438544036
565.2174,273015.45853245107
564.7497,273015.47852086613
565.2174,273015.4985092812
564.7497,273015.51849769626
564.7497,273015.5384861113
564.7497,273015.5584745264
564.2828,273015.57846294146
564.7497,273015.5984513565
564.7497,273015.6184397716
564.7497,273015.63842818665
564.2828,273015.6584166017
564.7497,273015.6784050168
564.7497,273015.6983934318
564.7497,273015.71838184685
564.7497,273015.7383702619
564.7497,273015.758358677
565.2174,273015.77834709204
565.2174,273015.7983355071
565.68585,273015.81832392217
565.2174,273015.83831233723
565.68585,273015.8583007523
565.68585,273015.87828916736
565.68585,273015.8982775824
566.15515,273015.9182659975
566.6252,273015.93825441255
566.6252,273015.9582428276
566.6252,273015.9782312427
567.09595,273015.99821965775
567.09595,273016.0182080728
567.09595,273016.0381964879
567.56757,273016.05818490294
567.56757,273016.078173318
567.09595,273016.09816173307
568.04,273016.11815014813
567.56757,273016.1381385632
567.56757,273016.15812697826
567.56757,273016.1781153933
567.56757,273016.1981038084
567.56757,273016.2180922234
567.09595,273016.23808063846
567.09595,273016.2580690535
566.6252,273016.2780574686
566.15515,273016.29804588365
565.68585,273016.3180342987
565.2174,273016.3380227138
564.7497,273016.35801112885
563.8166,273016.3779995439
563.3512,273016.397987959
562.4227,273016.41797637404
561.4973,273016.4379647891
560.57495,273016.45795320417
559.6556,273016.47794161923
558.73926,273016.4979300343
557.8259,273016.51791844936
556.4615,273016.5379068644
555.55554,273016.5578952795
554.2022,273016.57788369455
553.3036,273016.5978721096
551.9612,273016.6178605247
551.0698,273016.63784893975
550.1814,273016.6578373548
548.85406,273016.6778257699
547.9727,273016.69781418494
546.656,273016.7178026
545.3456,273016.737791015
543.60815,273016.7577794301
542.7435,273016.77776784514
541.4518,273016.7977562602
540.1662,273016.81774467527
538.46155,273016.83773309033
537.6132,273016.8577215054
536.34576,273016.87770992046
535.5041,273016.8976983355
534.2466,273016.9176867506
533.4115,273016.93767516565
531.74915,273016.9576635807
531.33514,273016.9776519958
530.0971,273016.99764041085
528.8648,273017.0176288259
528.04645,273017.037617241
526.8236,273017.05760565604
526.01154,273017.0775940711
524.79816,273017.09758248617
523.9923,273017.11757090123
523.18896,273017.1375593163
521.9885,273017.15754773136
521.5896,273017.1775361464
520.7936,273017.1975245615
520.0,273017.21751297655
519.2088,273017.23750139156
518.42004,273017.2574898066
518.02655,273017.2774782217
517.2414,273017.29746663675
516.8497,273017.3174550518
516.8497,273017.3374434669
516.45856,273017.35743188194
516.8497,273017.377420297
516.8497,273017.3974087121
516.45856,273017.41739712714
516.45856,273017.4373855422
516.06805,273017.45737395727
514.9,273017.47736237233
514.9,273017.4973507874
514.12427,273017.51733920246
513.7373,273017.5373276175
513.3509,273017.5573160326
512.965,273017.57730444765
512.5798,273017.5972928627
512.5798,273017.6172812778
512.5798,273017.63726969284
511.81104,273017.6572581079
511.81104,273017.677246523
511.81104,273017.69723493804
511.81104,273017.7172233531
511.4275,273017.73721176817
511.4275,273017.7572001832
511.4275,273017.77718859824
511.81104,273017.7971770133
511.81104,273017.81716542837
511.4275,273017.83715384343
511.4275,273017.8571422585
511.4275,273017.87713067356
511.81104,273017.8971190886
511.81104,273017.9171075037
512.1951,273017.93709591875
511.81104,273017.9570843338
512.1951,273017.9770727489
512.1951,273017.99706116394
512.1951,273018.017049579
511.81104,273018.0370379941
511.81104,273018.05702640914
512.1951,273018.0770148242
511.81104,273018.09700323927
511.81104,273018.11699165433
511.81104,273018.1369800694
511.4275,273018.15696848446
511.4275,273018.1769568995
511.04456,273018.1969453146
509.89914,273018.21693372965
510.28036,273018.2369221447
509.89914,273018.2569105598
509.13837,273018.2768989748
509.13837,273018.29688738985
508.75885,273018.3168758049
508.37988,273018.33686422
508.0015,273018.35685263504
507.62366,273018.3768410501
507.24637,273018.3968294652
506.4935,273018.41681788024
506.4935,273018.4368062953
506.11792,273018.45679471036
505.36838,273018.4767831254
504.99445,273018.4967715405
504.24826,273018.51675995556
503.87598,273018.5367483706
503.50424,273018.5567367857
503.13306,273018.57672520075
502.76242,273018.5967136158
502.0228,273018.6167020309
501.6538,273018.63669044594
501.28534,273018.656678861
500.18323,273018.6766672761
499.81693,273018.69665569114
499.08594,273018.7166441062
498.72122,273018.73663252126
497.99344,273018.7566209363
497.63034,273018.7766093514
497.63034,273018.7965977664
497.26776,273018.81658618146
496.9057,273018.8365745965
496.5442,273018.8565630116
496.5442,273018.87655142666
495.82275,273018.8965398417
495.82275,273018.9165282568
495.4628,273018.93651667185
495.10336,273018.9565050869
495.10336,273018.976493502
494.74448,273018.99648191704
494.74448,273019.0164703321
494.02823,273019.03645874717
494.02823,273019.05644716223
493.31406,273019.0764355773
493.6709,273019.09642399236
492.95773,273019.1164124074
492.95773,273019.1364008225
492.95773,273019.15638923756
492.24667,273019.1763776526
491.53763,273019.1963660677
491.53763,273019.21635448275
491.8919,273019.2363428978
491.8919,273019.2563313129
491.53763,273019.27631972794
491.18387,273019.296308143
491.18387,273019.316296558
490.83063,273019.3362849731
490.83063,273019.35627338814
490.4779,273019.3762618032
490.4779,273019.39625021827
490.4779,273019.41623863333
490.12567,273019.4362270484
490.4779,273019.45621546346
490.12567,273019.4762038785
490.4779,273019.4961922936
490.12567,273019.51618070866
490.4779,273019.5361691237
490.4779,273019.5561575388
490.4779,273019.57614595385
490.4779,273019.5961343689
490.12567,273019.616122784
490.4779,273019.63611119904
490.4779,273019.6560996141
490.4779,273019.67608802917
490.4779,273019.69607644423
490.4779,273019.7160648593
490.4779,273019.73605327436
490.83063,273019.7560416894
490.83063,273019.7760301045
490.83063,273019.79601851956
491.18387,273019.81600693456
491.18387,273019.8359953496
491.53763,273019.8559837647
491.53763,273019.87597217975
491.53763,273019.8959605948
491.8919,273019.9159490099
491.8919,273019.93593742495
491.8919,273019.95592584
491.8919,273019.9759142551
492.24667,273019.99590267014
492.24667,273020.0158910852
492.60196,273020.03587950027
492.95773,273020.05586791533
492.95773,273020.0758563304
493.31406,273020.09584474546
493.31406,273020.1158331605
493.6709,273020.1358215756
493.6709,273020.15580999065
493.6709,273020.1757984057
494.02823,273020.1957868208
494.38608,273020.21577523585
494.74448,273020.2357636509
495.10336,273020.255752066
495.4628,273020.27574048104
495.4628,273020.2957288961
496.1832,273020.31571731117
496.1832,273020.3357057262
496.5442,273020.35569414124
496.9057,273020.3756825563
497.63034,273020.39567097137
497.26776,273020.41565938643
497.63034,273020.4356478015
497.99344,273020.45563621656
498.72122,273020.4756246316
498.72122,273020.4956130467
499.08594,273020.51560146175
499.81693,273020.5355898768
499.81693,273020.5555782919
500.18323,273020.57556670695
500.91742,273020.595555122
500.91742,273020.6155435371
501.6538,273020.63553195214
502.0228,273020.6555203672
502.39233,273020.67550878227
502.76242,273020.69549719733
503.13306,273020.7154856124
503.50424,273020.73547402746
503.87598,273020.7554624425
504.62106,273020.7754508576
504.99445,273020.79543927265
505.36838,273020.8154276877
505.74286,273020.8354161028
506.11792,273020.8554045178
506.4935,273020.87539293285
506.86966,273020.8953813479
507.62366,273020.915369763
508.0015,273020.93535817805
508.37988,273020.9553465931
508.75885,273020.9753350082
509.51846,273020.99532342324
509.51846,273021.0153118383
510.28036,273021.03530025337
511.04456,273021.05528866843
511.4275,273021.0752770835
511.81104,273021.09526549856
512.1951,273021.1152539136
512.5798,273021.1352423287
513.3509,273021.15523074375
513.3509,273021.1752191588
513.3509,273021.1952075739
513.7373,273021.21519598895
514.9,273021.235184404
514.9,273021.2551728191
515.2888,273021.27516123414
515.6781,273021.2951496492
516.06805,273021.31513806427
516.06805,273021.33512647933
516.8497,273021.3551148944
517.2414,273021.3751033094
517.63367,273021.39509172447
518.02655,273021.41508013953
518.42004,273021.4350685546
518.42004,273021.45505696966
518.81415,273021.4750453847
519.6041,273021.4950337998
519.2088,273021.51502221485
520.0,273021.5350106299
520.3965,273021.554999045
520.3965,273021.57498746004
520.7936,273021.5949758751
521.5896,273021.6149642902
522.38806,273021.63495270524
522.38806,273021.6549411203
522.7882,273021.67492953537
524.39496,273021.69491795043
525.202,273021.7149063655
525.202,273021.73489478056
525.60645,273021.7548831956
526.01154,273021.7748716107
526.4173,273021.79486002575
526.4173,273021.8148484408
527.2306,273021.8348368559
527.2306,273021.85482527094
527.6382,273021.874813686
527.2306,273021.894802101
527.6382,273021.9147905161
527.2306,273021.93477893114
527.2306,273021.9547673462
527.6382,273021.9747557613
527.2306,273021.99474417634
527.6382,273022.0147325914
527.6382,273022.03472100646
527.2306,273022.0547094215
527.6382,273022.0746978366
528.45526,273022.09468625166
528.8648,273022.1146746667
528.45526,273022.1346630818
529.2749,273022.15465149685
530.0971,273022.1746399119
531.33514,273022.194628327
531.33514,273022.21461674204
531.74915,273022.2346051571
533.82874,273022.2545935722
535.9246,273022.27458198724
536.34576,273022.2945704023
537.6132,273022.31455881736
538.46155,273022.3345472324
539.3125,273022.3545356475
539.739,273022.37452406256
539.739,273022.3945124776
539.739,273022.4145008926
541.0226,273022.4344893077
542.31226,273022.45447772276
542.7435,273022.4744661378
543.1755,273022.4944545529
544.91016,273022.51444296795
546.656,273022.534431383
549.2958,273022.5544197981
550.62524,273022.57440821314
549.7382,273022.5943966282
549.7382,273022.61438504327
549.7382,273022.63437345834
549.7382,273022.6543618734
549.2958,273022.67435028846
548.85406,273022.6943387035
548.85406,273022.7143271186
549.2958,273022.73431553366
549.7382,273022.7543039487
549.2958,273022.7742923638
549.7382,273022.79428077885
550.62524,273022.8142691939
551.51514,273022.834257609
550.62524,273022.85424602404
551.51514,273022.8742344391
553.3036,273022.8942228542
552.40796,273022.9142112692
551.0698,273022.93419968424
552.40796,273022.9541880993
552.8554,273022.97417651437
553.3036,273022.99416492943
554.2022,273023.0141533445
555.1037,273023.03414175956
556.0081,273023.0541301746
557.37036,273023.0741185897
558.2822,273023.09410700476
559.197,273023.1140954198
558.73926,273023.1340838349
559.6556,273023.15407224995
559.197,273023.174060665
558.73926,273023.1940490801
557.8259,273023.21403749514
557.37036,273023.2340259102
557.37036,273023.25401432527
556.9155,273023.27400274033
557.37036,273023.2939911554
556.9155,273023.31397957046
556.9155,273023.3339679855
557.37036,273023.3539564006
554.6526,273023.37394481566
553.3036,273023.3939332307
552.8554,273023.4139216458
553.3036,273023.4339100608
555.1037,273023.45389847585
556.0081,273023.4738868909
556.0081,273023.493875306
554.6526,273023.51386372105
553.3036,273023.5338521361
553.3036,273023.5538405512
551.9612,273023.57382896624
550.62524,273023.5938173813
550.62524,273023.61380579637
550.1814,273023.63379421143
550.1814,273023.6537826265
549.7382,273023.67377104156
549.7382,273023.6937594566
549.2958,273023.7137478717
549.2958,273023.73373628675
549.2958,273023.7537247018
548.85406,273023.7737131169
548.413,273023.79370153195
548.413,273023.813689947
548.413,273023.8336783621
547.9727,273023.85366677714
548.413,273023.8736551922
547.9727,273023.89364360727
547.9727,273023.91363202233
547.0942,273023.9336204374
546.2185,273023.9536088524
544.91016,273023.97359726747
544.47546,273023.99358568253
543.60815,273024.0135740976
542.7435,273024.03356251266
543.1755,273024.0535509277
542.7435,273024.0735393428
542.7435,273024.09352775785
542.7435,273024.1135161729
542.31226,273024.133504588
541.8817,273024.15349300305
541.0226,273024.1734814181
541.0226,273024.1934698332
540.59406,273024.21345824824
540.1662,273024.2334466633
539.739,273024.25343507837
539.739,273024.27342349343
538.8867,273024.2934119085
538.8867,273024.31340032356
538.46155,273024.3333887386
538.46155,273024.3533771537
538.03705,273024.37336556875
538.03705,273024.3933539838
538.03705,273024.4133423989
537.19006,273024.43333081395
536.7676,273024.453319229
537.19006,273024.473307644
536.7676,273024.4932960591
536.7676,273024.51328447415
536.34576,273024.5332728892
536.34576,273024.5532613043
535.9246,273024.57324971934
535.5041,273024.5932381344
535.5041,273024.61322654947
535.5041,273024.63321496453
535.0843,273024.6532033796
535.0843,273024.67319179466
535.0843,273024.6931802097
535.0843,273024.7131686248
535.0843,273024.73315703985
534.6651,273024.7531454549
534.2466,273024.77313387
534.2466,273024.79312228505
534.6651,273024.8131107001
534.2466,273024.8330991152
534.2466,273024.85308753024
533.82874,273024.8730759453
533.82874,273024.89306436037
533.4115,273024.91305277543
533.4115,273024.9330411905
532.99493,273024.95302960556
532.99493,273024.9730180206
533.4115,273024.99300643563
532.99493,273025.0129948507
532.99493,273025.03298326576
532.579,273025.0529716808
532.579,273025.0729600959
532.579,273025.09294851095
532.16376,273025.112936926
532.579,273025.1329253411
531.74915,273025.15291375614
532.16376,273025.1729021712
532.16376,273025.1928905863
532.16376,273025.21287900134
532.579,273025.2328674164
532.579,273025.25285583147
532.16376,273025.27284424653
531.74915,273025.2928326616
531.74915,273025.31282107666
531.74915,273025.3328094917
531.74915,273025.3527979068
531.74915,273025.37278632185
531.33514,273025.3927747369
531.33514,273025.412763152
531.33514,273025.43275156704
530.9218,273025.4527399821
531.33514,273025.4727283972
530.9218,273025.4927168122
530.9218,273025.51270522724
530.9218,273025.5326936423
530.9218,273025.5526820574
530.50916,273025.57267047244
530.50916,273025.5926588875
530.0971,273025.61264730257
530.0971,273025.63263571763
530.0971,273025.6526241327
530.0971,273025.67261254776
530.0971,273025.6926009628
529.68567,273025.7125893779
530.0971,273025.73257779295
530.0971,273025.752566208
530.0971,273025.7725546231
529.68567,273025.79254303814
529.68567,273025.8125314532
529.68567,273025.8325198683
529.68567,273025.85250828334
529.68567,273025.8724966984
529.68567,273025.89248511347
529.68567,273025.91247352853
529.68567,273025.9324619436
530.0971,273025.95245035866
529.68567,273025.9724387737
530.0971,273025.9924271888
530.0971,273026.0124156038
529.68567,273026.03240401886
530.0971,273026.0523924339
529.68567,273026.072380849
530.0971,273026.09236926405
530.0971,273026.1123576791
530.0971,273026.1323460942
530.0971,273026.15233450924
530.50916,273026.1723229243
530.50916,273026.1923113394
530.9218,273026.21229975444
530.50916,273026.2322881695
530.50916,273026.25227658456
530.9218,273026.2722649996
530.9218,273026.2922534147
530.9218,273026.31224182976
530.9218,273026.3322302448
531.33514,273026.3522186599
531.33514,273026.37220707495
531.33514,273026.39219549
531.33514,273026.4121839051
531.33514,273026.43217232014
531.74915,273026.4521607352
531.33514,273026.4721491503
531.33514,273026.49213756534
531.74915,273026.5121259804
531.74915,273026.5321143954
531.74915,273026.55210281047
531.74915,273026.57209122553
531.74915,273026.5920796406
532.16376,273026.61206805566
532.16376,273026.6320564707
532.16376,273026.6520448858
532.579,273026.67203330086
532.579,273026.6920217159
532.579,273026.712010131
532.16376,273026.73199854605
532.16376,273026.7519869611
532.579,273026.7719753762
532.99493,273026.79196379124
532.579,273026.8119522063
532.579,273026.83194062137
532.99493,273026.85192903643
532.579,273026.8719174515
532.579,273026.89190586656
532.99493,273026.9118942816
532.99493,273026.9318826967
532.99493,273026.95187111176
533.4115,273026.9718595268
532.99493,273026.9918479419
532.99493,273027.01183635695
533.4115,273027.031824772
533.4115,273027.051813187
533.4115,273027.0718016021
533.4115,273027.09179001715
533.82874,273027.1117784322
533.4115,273027.1317668473
533.82874,273027.15175526234
533.82874,273027.1717436774
534.2466,273027.19173209247
534.2466,273027.21172050753
534.2466,273027.2317089226
534.2466,273027.25169733766
534.2466,273027.2716857527
534.2466,273027.2916741678
534.2466,273027.31166258286
534.6651,273027.3316509979
535.0843,273027.351639413
535.0843,273027.37162782805
535.0843,273027.3916162431
535.0843,273027.4116046582
535.0843,273027.43159307324
535.0843,273027.4515814883
534.6651,273027.47156990337
535.0843,273027.49155831843
535.0843,273027.5115467335
535.5041,273027.53153514856
535.5041,273027.5515235636
535.0843,273027.57151197863
535.5041,273027.5915003937
535.0843,273027.61148880876
535.0843,273027.6314772238
535.5041,273027.6514656389
535.5041,273027.67145405395
535.5041,273027.691442469
535.0843,273027.7114308841
534.6651,273027.73141929915
535.0843,273027.7514077142
535.5041,273027.7713961293
535.0843,273027.79138454434
535.5041,273027.8113729594
535.5041,273027.83136137447
