AFp1,AFp2,C3,C4,P7,P8,O1,O2,timestamp
70426.97,65444.297,38023.582,-59523.945,-59385.277,71351.22,64856.293,71868.34,11326.832507734362
70572.016,65580.71,37829.277,-59968.164,-59958.598,71345.45,64821.824,71877.0,11326.837010110858
70848.8,65583.35,38856.54,-58713.273,-59039.34,71358.46,65358.824,71881.445,11326.841512487352
70911.516,65441.324,39700.566,-57304.777,-57866.43,71374.93,65737.28,71879.34,11326.846014863848
70654.94,65351.16,39105.07,-57985.254,-58163.71,71372.65,65392.176,71874.445,11326.850517240344
70413.67,65425.566,37992.086,-59582.867,-59415.453,71357.48,64855.13,71876.51,11326.85501961684
70556.39,65561.445,37787.793,-60036.875,-60003.06,71347.93,64815.254,71881.625,11326.859521993334
70839.97,65566.0,38810.05,-58810.703,-59095.35,71361.5,65356.344,71886.97,11326.86402436983
70913.91,65435.848,39660.848,-57386.76,-57924.746,71379.4,65734.805,71885.914,11326.868526746326
70663.12,65349.773,39072.84,-58068.355,-58224.105,71375.914,65387.816,71880.46,11326.87302912282
70418.766,65423.42,37961.777,-59667.0,-59480.203,71358.21,64851.26,71880.33,11326.877531499316
70564.1,65564.375,37763.094,-60131.96,-60074.047,71352.06,64809.977,71888.77,11326.882033875812
70839.0,65566.45,38791.004,-58924.586,-59168.668,71365.12,65346.844,71894.14,11326.886536252308
70910.71,65435.69,39655.527,-57481.47,-57992.113,71382.89,65729.414,71892.62,11326.891038628803
70665.84,65348.273,39088.53,-58145.65,-58280.363,71380.5,65388.285,71888.734,11326.895541005299
70425.36,65424.85,37987.19,-59731.617,-59532.13,71361.72,64851.598,71888.375,11326.900043381795
70565.06,65561.24,37785.805,-60194.812,-60128.45,71354.97,64801.598,71896.484,11326.904545758289
70847.03,65571.39,38810.07,-59001.05,-59230.2,71370.195,65342.17,71904.04,11326.909048134785
70918.06,65439.625,39671.574,-57547.516,-58053.36,71386.13,65732.55,71901.0,11326.91355051128
70669.13,65351.004,39098.543,-58195.72,-58336.465,71382.15,65394.656,71895.98,11326.918052887775
70424.89,65426.598,37990.566,-59789.33,-59586.332,71365.34,64855.285,71897.72,11326.922555264271
70567.164,65565.18,37777.53,-60274.34,-60192.49,71357.85,64793.863,71905.47,11326.927057640767
70847.875,65570.2,38798.047,-59094.414,-59303.246,71371.47,65333.21,71911.4,11326.931560017263
70919.875,65431.11,39665.184,-57626.13,-58119.05,71392.57,65722.664,71913.05,11326.936062393757
70668.68,65337.902,39102.297,-58252.824,-58382.8,71389.57,65383.098,71908.31,11326.940564770253
70405.516,65391.684,37988.555,-59823.797,-59626.61,71373.66,64836.645,71910.414,11326.94506714675
70545.91,65531.426,37778.65,-60295.13,-60231.0,71362.59,64788.453,71914.15,11326.949569523244
70830.96,65532.008,38801.51,-59104.918,-59340.953,71376.48,65333.68,71920.54,11326.95407189974
70898.15,65394.812,39679.777,-57616.785,-58141.156,71397.98,65737.016,71922.98,11326.958574276236
70626.664,65293.223,39125.297,-58227.277,-58389.06,71395.27,65404.535,71918.234,11326.963076652732
70361.03,65348.074,38016.496,-59803.746,-59622.293,71379.29,64849.9,71919.71,11326.967579029226
70495.234,65475.95,37806.5,-60271.41,-60223.242,71369.55,64800.836,71924.92,11326.972081405722
70778.945,65465.668,38836.2,-59067.258,-59323.945,71383.445,65353.773,71930.88,11326.976583782218
70821.68,65303.168,39714.043,-57563.477,-58116.57,71403.43,65741.47,71930.73,11326.981086158712
70534.305,65201.113,39168.773,-58138.586,-58346.145,71402.266,65408.715,71926.664,11326.985588535208
70269.19,65257.64,38071.457,-59700.84,-59562.793,71384.945,64874.062,71926.484,11326.990090911704
70404.15,65379.055,37858.29,-60154.51,-60155.473,71375.65,64818.695,71931.336,11326.994593288198
70711.78,65379.055,38879.766,-58931.65,-59256.04,71389.93,65358.2,71936.9,11326.999095664694
70770.92,65241.992,39778.504,-57428.96,-58026.246,71409.555,65766.09,71936.54,11327.00359804119
70491.836,65154.664,39246.043,-57999.535,-58231.21,71408.19,65442.13,71931.555,11327.008100417686
70243.77,65223.375,38148.258,-59574.797,-59434.785,71391.47,64903.164,71931.0,11327.01260279418
70384.01,65352.12,37918.414,-60039.402,-60026.145,71382.17,64828.418,71934.98,11327.017105170677
70685.0,65348.434,38933.43,-58793.535,-59117.168,71398.02,65345.504,71941.5,11327.021607547173
70749.17,65222.793,39849.094,-57291.008,-57917.1,71415.414,65751.45,71939.07,11327.026109923667
70476.21,65138.438,39332.676,-57816.207,-58126.07,71414.25,65436.477,71932.92,11327.030612300163
70229.49,65213.36,38235.496,-59416.57,-59306.02,71399.02,64906.137,71932.43,11327.035114676659
70377.375,65355.67,37995.44,-59886.605,-59886.113,71390.4,64857.027,71937.44,11327.039617053153
70699.82,65374.67,39002.652,-58600.285,-58969.49,71404.125,65389.895,71942.29,11327.044119429649
70770.67,65247.312,39916.17,-57084.902,-57824.14,71421.266,65793.73,71938.46,11327.048621806145
70502.32,65162.11,39393.004,-57578.34,-58063.125,71419.14,65469.2,71930.77,11327.053124182641
70260.72,65244.63,38295.176,-59192.715,-59216.477,71403.23,64933.582,71929.39,11327.057626559135
70409.76,65391.504,38043.25,-59697.574,-59794.066,71394.53,64859.02,71933.3,11327.062128935631
70725.57,65414.324,39042.105,-58404.258,-58882.363,71409.06,65381.49,71938.4,11327.066631312127
70803.71,65290.363,39961.41,-56913.49,-57764.04,71427.34,65798.1,71935.984,11327.071133688622
70536.49,65196.33,39444.75,-57393.535,-58011.895,71425.695,65479.95,71928.67,11327.075636065118
70293.98,65276.06,38352.89,-59022.64,-59150.227,71409.04,64935.73,71925.945,11327.080138441614
70445.86,65426.754,38100.293,-59571.02,-59721.203,71399.43,64862.797,71928.92,11327.08464081811
70747.02,65439.984,39090.945,-58265.434,-58812.65,71414.41,65383.234,71934.53,11327.089143194604
70820.945,65313.406,40011.32,-56809.73,-57705.188,71431.8,65790.88,71930.44,11327.0936455711
70574.05,65236.984,39502.617,-57272.793,-57960.332,71428.58,65488.285,71920.96,11327.098147947596
70330.055,65309.72,38404.297,-58898.77,-59090.883,71411.97,64952.0,71918.414,11327.10265032409
70461.73,65449.016,38132.523,-59480.137,-59674.33,71401.35,64870.35,71920.38,11327.107152700586
70762.2,65473.086,39120.918,-58169.832,-58773.375,71413.76,65392.824,71923.96,11327.111655077082
70845.44,65351.652,40057.656,-56709.125,-57669.2,71432.51,65818.16,71921.5,11327.116157453576
70593.695,65260.656,39556.64,-57148.426,-57907.582,71429.38,65514.395,71912.54,11327.120659830072
70341.586,65325.855,38456.332,-58771.363,-59036.86,71413.664,64962.06,71910.39,11327.125162206568
70466.53,65455.72,38171.996,-59379.355,-59626.766,71404.32,64867.535,71913.875,11327.129664583064
70767.26,65480.4,39152.344,-58058.855,-58732.85,71415.92,65390.184,71916.6,11327.134166959559
70852.59,65359.855,40095.254,-56605.66,-57638.285,71433.586,65830.49,71913.25,11327.138669336055
70603.93,65264.367,39587.31,-57035.305,-57887.086,71430.3,65531.336,71904.53,11327.14317171255
70353.28,65336.406,38478.28,-58648.227,-59008.67,71413.13,64992.12,71901.695,11327.147674089045
70478.76,65475.324,38189.23,-59264.445,-59598.56,71402.71,64908.906,71904.734,11327.15217646554
70774.14,65491.035,39160.3,-57948.73,-58714.055,71414.85,65415.867,71908.16,11327.156678842037
70852.414,65357.707,40089.844,-56518.598,-57628.742,71432.4,65826.42,71904.31,11327.161181218533
70617.695,65270.043,39592.426,-56933.83,-57869.895,71429.67,65529.527,71895.91,11327.165683595027
70357.01,65336.54,38489.973,-58539.285,-58991.035,71413.805,64980.23,71894.23,11327.170185971523
70473.664,65474.99,38203.223,-59176.47,-59578.82,71401.77,64896.637,71895.39,11327.17468834802
70760.46,65482.855,39169.688,-57849.535,-58695.168,71413.82,65415.754,71898.81,11327.179190724513
70841.82,65354.355,40101.914,-56406.324,-57598.793,71433.07,65840.055,71896.6,11327.18369310101
70607.555,65267.875,39612.164,-56780.27,-57824.03,71428.06,65548.81,71885.42,11327.188195477505
70350.414,65336.676,38520.24,-58335.617,-58926.664,71412.39,65005.266,71882.05,11327.192697854
70466.65,65474.72,38229.53,-59023.96,-59515.41,71401.46,64906.203,71882.92,11327.197200230496
70756.73,65494.03,39210.75,-57674.543,-58629.25,71412.7,65423.8,71885.06,11327.201702606992
70838.22,65361.44,40164.99,-56234.17,-57529.613,71429.41,65860.87,71879.73,11327.206204983488
70603.55,65268.168,39677.23,-56569.54,-57766.316,71429.16,65571.88,71872.39,11327.210707359982
70343.98,65335.78,38582.934,-58091.09,-58865.42,71414.25,65030.055,71870.25,11327.215209736478
70463.47,65476.707,38286.93,-58801.336,-59452.31,71405.98,64937.832,71873.94,11327.219712112974
70750.42,65496.734,39253.844,-57458.758,-58573.438,71417.0,65449.28,71875.74,11327.224214489468
70839.516,65366.29,40207.3,-56051.336,-57473.734,71434.63,65875.016,71871.03,11327.228716865964
70611.93,65274.45,39717.24,-56378.812,-57709.613,71430.9,65574.2,71859.984,11327.23321924246
70352.32,65342.555,38619.03,-57887.688,-58809.586,71414.85,65023.395,71857.04,11327.237721618956
70463.67,65479.77,38316.367,-58690.473,-59401.527,71402.89,64930.117,71857.7,11327.24222399545
70753.914,65503.508,39280.242,-57390.383,-58522.254,71414.2,65451.004,71860.19,11327.246726371946
70842.54,65369.867,40234.66,-55987.453,-57422.547,71434.34,65880.76,71858.16,11327.251228748442
70615.734,65276.95,39753.426,-56306.637,-57667.145,71429.914,65579.77,71846.734,11327.255731124937
70353.34,65340.25,38655.35,-57799.58,-58764.637,71408.836,65030.477,71839.29,11327.260233501433
70462.31,65480.465,38345.402,-58607.527,-59356.11,71396.836,64920.777,71839.58,11327.264735877929
70741.8,65494.254,39286.05,-57328.38,-58491.008,71406.984,65423.2,71841.1,11327.269238254423
70833.77,65364.906,40224.51,-55949.008,-57396.17,71425.4,65854.52,71837.7,11327.273740630919
70609.56,65270.223,39733.69,-56277.69,-57639.406,71421.85,65565.516,71828.0,11327.278243007415
70355.83,65345.324,38632.754,-57783.684,-58735.848,71403.12,65022.812,71824.02,11327.28274538391
70454.53,65473.98,38303.29,-58653.1,-59350.742,71389.62,64904.28,71824.266,11327.287247760405
70734.98,65498.41,39237.793,-57418.3,-58500.707,71399.336,65413.945,71826.484,11327.291750136901
70832.74,65371.164,40190.85,-56053.08,-57409.605,71414.805,65857.695,71821.34,11327.296252513397
70611.84,65272.727,39704.945,-56414.64,-57655.7,71409.305,65561.06,71810.26,11327.300754889891
70346.53,65335.066,38582.64,-57995.355,-58773.195,71391.54,65000.15,71807.35,11327.305257266387
70446.46,65473.734,38241.51,-58804.242,-59403.516,71375.0,64877.727,71805.49,11327.309759642883
70725.945,65496.51,39173.555,-57555.766,-58564.633,71382.04,65381.535,71806.41,11327.314262019378
70818.24,65369.105,40126.86,-56178.85,-57467.25,71398.625,65813.836,71803.055,11327.318764395874
70598.19,65268.637,39652.844,-56545.598,-57689.004,71394.336,65526.35,71793.87,11327.32326677237
70346.62,65344.34,38545.16,-58130.94,-58801.316,71377.836,65000.08,71793.22,11327.327769148866
70454.555,65493.094,38211.69,-58913.273,-59443.348,71365.19,64892.188,71795.39,11327.33227152536
70735.72,65520.875,39150.555,-57650.758,-58613.67,71371.35,65390.14,71794.83,11327.336773901856
70828.41,65386.652,40106.785,-56240.273,-57502.457,71386.734,65825.555,71790.31,11327.341276278352
70604.04,65276.816,39631.008,-56602.664,-57705.7,71381.88,65534.668,71780.57,11327.345778654846
70342.37,65342.484,38512.84,-58200.95,-58823.355,71363.51,64988.793,71777.086,11327.350281031342
70451.47,65492.645,38175.06,-58989.54,-59476.85,71351.91,64864.918,71779.9,11327.354783407838
70734.13,65528.92,39112.938,-57743.117,-58655.715,71361.945,65366.29,71783.72,11327.359285784334
70830.17,65408.2,40093.26,-56291.66,-57542.35,71379.555,65832.5,71782.13,11327.363788160828
70616.38,65296.62,39644.15,-56636.883,-57737.305,71377.34,65550.24,71774.42,11327.368290537324
70348.875,65353.348,38543.816,-58220.24,-58860.324,71357.9,65002.54,71769.414,11327.37279291382
70438.82,65489.473,38195.867,-58996.6,-59525.555,71344.445,64885.906,71770.734,11327.377295290315
70702.91,65506.168,39108.02,-57749.22,-58711.684,71352.06,65375.523,71772.14,11327.38179766681
70811.65,65401.137,40078.734,-56278.25,-57579.098,71368.0,65824.03,71768.7,11327.386300043307
70609.07,65296.62,39619.72,-56609.594,-57785.605,71365.34,65534.176,71760.055,11327.3908024198
70331.82,65347.87,38445.113,-58206.223,-59009.098,71348.76,64940.914,71759.02,11327.395304796297
70417.78,65481.445,38074.477,-59006.01,-59733.72,71338.766,64812.906,71765.87,11327.399807172793
70696.195,65507.22,39015.195,-57782.12,-58921.074,71347.04,65317.79,71768.97,11327.404309549289
70804.09,65392.375,40019.234,-56327.312,-57691.484,71361.875,65774.44,71765.62,11327.408811925783
70599.17,65290.43,39603.38,-56676.6,-57806.73,71359.11,65512.316,71758.42,11327.41331430228
70324.18,65337.3,38506.11,-58291.383,-58948.727,71341.65,64967.984,71756.09,11327.417816678775
70420.516,65479.39,38163.055,-59058.785,-59629.223,71330.09,64857.453,71761.016,11327.42231905527
70710.125,65523.09,39105.07,-57831.605,-58824.785,71337.78,65364.547,71763.875,11327.426821431765
70806.88,65386.297,40090.043,-56370.81,-57645.64,71354.79,65803.805,71762.4,11327.431323808261
70600.24,65285.176,39662.188,-56724.367,-57779.19,71349.27,65525.258,71752.03,11327.435826184757
70336.67,65347.45,38551.844,-58359.89,-58910.39,71330.695,64972.387,71748.875,11327.440328561252
70430.5,65490.41,38185.094,-59156.484,-59610.246,71316.125,64840.555,71750.664,11327.444830937748
70705.45,65515.445,39090.383,-57983.688,-58840.074,71324.08,65322.66,71754.195,11327.449333314244
70800.02,65382.695,40059.89,-56507.133,-57666.473,71338.766,65764.6,71751.42,11327.453835690738
70600.29,65286.25,39625.31,-56854.055,-57798.08,71334.66,65494.97,71743.47,11327.458338067234
70345.55,65356.547,38505.06,-58483.875,-58935.047,71317.4,64943.62,71742.53,11327.46284044373
70438.125,65495.574,38115.11,-59270.03,-59651.977,71301.33,64805.62,71744.05,11327.467342820224
70702.26,65508.0,38987.945,-58155.754,-58907.934,71306.555,65268.3,71746.33,11327.47184519672
70808.23,65392.13,39950.258,-56695.355,-57703.734,71319.61,65724.39,71745.26,11327.476347573216
70622.39,65290.207,39509.08,-57127.46,-57807.29,71315.79,65471.812,71739.87,11327.480849949712
70355.96,65344.41,38350.99,-58866.246,-58991.215,71294.35,64901.016,71736.23,11327.485352326206
70432.6,65475.793,37931.938,-59704.48,-59751.242,71276.586,64743.414,71738.016,11327.489854702702
70709.03,65507.734,38800.996,-58771.32,-59039.652,71281.93,65229.832,71743.49,11327.494357079198
70817.45,65389.516,39758.68,-57334.414,-57806.215,71295.13,65695.484,71744.945,11327.498859455693
70617.3,65280.816,39324.07,-57871.66,-57907.29,71289.34,65423.29,71739.35,11327.503361832189
70348.38,65338.418,38173.67,-59570.016,-59128.97,71267.89,64862.37,71737.88,11327.507864208685
70421.65,65463.992,37788.17,-60316.227,-59906.9,71253.07,64728.754,71743.47,11327.512366585179
70692.53,65483.973,38687.54,-59410.98,-59204.676,71258.91,65206.543,71748.32,11327.516868961675
70785.9,65347.293,39663.977,-57867.773,-57960.44,71275.445,65649.69,71749.08,11327.52137133817
70550.4,65224.29,39272.44,-58138.543,-58025.73,71274.484,65402.97,71745.59,11327.525873714667
70265.836,65276.527,38169.63,-59642.188,-59215.76,71258.766,64877.457,71747.05,11327.530376091161
70347.375,65403.797,37823.375,-60225.746,-59960.633,71251.17,64769.297,71755.54,11327.534878467657
70622.21,65410.348,38742.168,-59176.29,-59236.08,71261.79,65262.31,71760.52,11327.539380844153
70710.95,65269.22,39740.418,-57538.49,-57958.184,71282.75,65718.95,71761.52,11327.543883220647
70464.164,65148.99,39360.55,-57824.03,-57995.0,71283.16,65463.14,71755.336,11327.548385597143
70172.12,65194.9,38247.055,-59390.707,-59168.754,71267.76,64923.57,71754.22,11327.55288797364
70258.95,65317.363,37864.996,-60035.89,-59909.293,71259.28,64797.996,71760.766,11327.557390350135
70548.09,65327.8,38754.305,-59030.375,-59177.027,71270.77,65283.23,71766.47,11327.56189272663
70644.945,65198.99,39749.805,-57415.285,-57879.082,71291.41,65749.22,71767.45,11327.566395103126
70411.1,65095.566,39378.434,-57690.434,-57889.117,71294.484,65506.28,71763.49,11327.570897479622
70127.836,65133.855,38255.21,-59272.65,-59058.54,71280.96,64955.58,71763.25,11327.575399856116
70220.375,65280.24,37856.637,-59912.266,-59805.043,71271.17,64809.754,71767.48,11327.579902232612
70513.695,65310.926,38741.25,-58841.66,-59079.258,71281.7,65271.855,71770.914,11327.584404609108
70616.36,65171.203,39749.96,-57196.527,-57819.54,71301.35,65734.16,71770.805,11327.588906985602
70387.56,65064.207,39394.996,-57443.625,-57860.867,71304.7,65498.883,71766.84,11327.593409362098
70076.97,65104.24,38280.36,-59024.297,-59017.973,71290.98,64935.016,71765.375,11327.597911738594
70164.16,65241.59,37882.92,-59673.367,-59764.586,71280.65,64789.527,71768.86,11327.60241411509
70499.64,65297.18,38784.234,-58537.855,-59024.387,71291.85,65288.15,71773.95,11327.606916491584
70596.445,65160.766,39807.45,-56902.332,-57767.1,71308.055,65757.445,71771.02,11327.61141886808
70359.16,65053.566,39451.453,-57134.902,-57804.984,71305.91,65522.863,71761.1,11327.615921244576
70092.12,65118.008,38336.55,-58713.45,-58947.562,71293.484,64972.297,71760.164,11327.62042362107
70198.78,65268.816,37923.223,-59405.953,-59690.223,71283.42,64835.348,71764.234,11327.624925997567
70512.914,65309.113,38794.895,-58238.164,-58963.7,71294.76,65313.16,71769.305,11327.629428374063
70622.39,65187.992,39809.707,-56645.355,-57735.652,71310.805,65780.6,71765.59,11327.633930750559
70394.74,65085.395,39442.96,-56858.168,-57797.273,71312.414,65542.18,71759.445,11327.638433127053
70125.266,65152.05,38326.625,-58409.29,-58937.617,71298.24,64981.863,71757.234,11327.642935503549
70221.445,65297.203,37910.39,-59163.21,-59695.99,71286.84,64832.49,71760.37,11327.647437880045
70538.28,65343.78,38791.652,-57978.12,-58976.04,71295.65,65310.21,71763.05,11327.65194025654
70651.695,65224.67,39830.094,-56418.953,-57739.16,71315.38,65774.66,71762.11,11327.656442633035
70431.664,65120.152,39485.7,-56647.5,-57792.36,71315.38,65535.85,71753.68,11327.660945009531
70170.42,65189.242,38381.945,-58230.453,-58923.645,71299.9,64991.52,71750.62,11327.665447386025
70254.28,65329.14,37961.555,-59082.008,-59687.113,71287.67,64829.83,71752.68,11327.669949762521
70553.46,65367.32,38831.977,-57936.66,-58972.53,71296.9,65299.348,71755.83,11327.674452139017
70679.44,65259.63,39872.07,-56377.67,-57724.9,71315.61,65785.79,71755.2,11327.678954515513
70462.84,65148.652,39512.61,-56614.598,-57763.523,71315.79,65551.45,71747.4,11327.683456892008
70182.94,65204.35,38390.105,-58237.492,-58898.21,71301.06,65000.66,71744.61,11327.687959268504
70265.836,65346.555,37951.965,-59145.22,-59666.574,71286.11,64838.992,71744.61,11327.692461645
70564.7,65386.363,38809.56,-58058.812,-58952.86,71295.31,65297.74,71747.67,11327.696964021494
70676.84,65257.617,39839.996,-56516.297,-57715.824,71313.06,65765.67,71744.38,11327.70146639799
70478.13,65160.387,39497.05,-56761.25,-57761.58,71314.49,65548.15,71737.37,11327.705968774486
70196.5,65211.125,38376.0,-58382.645,-58891.906,71297.84,64997.89,71733.3,11327.71047115098
70270.734,65351.76,37944.41,-59243.277,-59658.973,71284.63,64836.375,71734.99,11327.714973527476
70570.9,65397.895,38811.926,-58146.945,-58949.953,71294.76,65300.152,71739.58,11327.719475903972
70691.21,65280.707,39859.44,-56564.105,-57706.438,71312.64,65780.83,71737.945,11327.723978280468
70481.33,65161.883,39519.047,-56771.105,-57745.64,71314.875,65551.766,71732.16,11327.728480656962
70202.83,65216.4,38395.0,-58354.863,-58872.37,71296.88,64982.355,71726.305,11327.732983033458
70290.07,65365.35,37959.566,-59184.156,-59644.445,71284.66,64822.94,71729.45,11327.737485409954
70580.234,65405.92,38824.4,-58058.14,-58944.97,71294.35,65293.336,71734.21,11327.741987786449
70699.555,65285.355,39875.58,-56459.95,-57697.855,71311.875,65767.44,71731.93,11327.746490162945
70501.914,65178.56,39547.566,-56634.87,-57718.934,71309.98,65543.72,71722.08,11327.75099253944
70221.89,65232.316,38428.37,-58203.203,-58838.016,71293.15,64986.156,71717.67,11327.755494915937
70295.97,65374.336,37976.82,-59075.06,-59618.965,71279.78,64808.84,71719.73,11327.75999729243
70583.97,65413.88,38822.098,-57957.336,-58930.105,71287.36,65267.855,71722.55,11327.764499668927
70700.375,65291.457,39870.55,-56359.59,-57687.15,71303.65,65754.36,71719.06,11327.769002045423
70520.695,65194.605,39540.773,-56526.734,-57695.754,71300.01,65546.67,71708.445,11327.773504421917
70246.34,65250.49,38413.688,-58098.71,-58809.54,71284.695,64992.594,71705.94,11327.778006798413
70320.24,65397.895,37954.29,-59016.85,-59597.484,71269.836,64815.05,71706.23,11327.78250917491
70595.82,65430.395,38786.043,-57931.832,-58923.086,71279.0,65261.75,71710.875,11327.787011551403
70713.01,65306.477,39836.016,-56356.906,-57680.98,71295.27,65739.14,71707.77,11327.7915139279
70537.48,65215.75,39523.316,-56524.41,-57695.04,71293.15,65519.58,71697.83,11327.796016304395
70265.64,65272.21,38417.418,-58079.2,-58814.57,71277.91,64970.73,71696.08,11327.800518680891
70324.16,65405.293,37972.863,-58979.145,-59606.09,71264.18,64810.67,71699.34,11327.805021057386
70613.25,65458.895,38825.406,-57862.32,-58927.156,71270.59,65279.074,71701.734,11327.809523433882
70735.2,65331.355,39891.54,-56276.73,-57677.043,71286.87,65760.15,71698.56,11327.814025810378
70547.42,65218.883,39585.387,-56419.984,-57690.613,71286.42,65537.234,71690.27,11327.818528186872
70274.24,65272.66,38479.938,-57957.023,-58804.242,71268.16,64987.43,71684.99,11327.823030563368
70330.7,65408.914,38020.363,-58924.676,-59603.363,71253.586,64811.586,71686.49,11327.827532939864
70602.39,65447.81,38846.19,-57856.688,-58937.438,71260.625,65248.766,71689.555,11327.83203531636
70724.54,65326.707,39909.332,-56294.14,-57682.117,71278.84,65741.82,71688.21,11327.836537692854
70547.09,65225.05,39620.95,-56448.035,-57676.574,71277.1,65549.87,71678.71,11327.84104006935
70255.914,65258.266,38501.305,-58019.293,-58794.34,71258.945,64986.445,71673.414,11327.845542445846
70331.91,65418.57,38038.6,-58973.535,-59598.133,71244.195,64818.227,71675.41,11327.85004482234
70625.164,65475.48,38883.117,-57907.402,-58938.355,71250.9,65289.2,71679.09,11327.854547198836
70731.05,65332.76,39954.66,-56317.254,-57684.89,71267.4,65776.11,71676.48,11327.859049575332
70546.35,65208.465,39655.08,-56467.996,-57666.07,71266.77,65558.18,71667.94,11327.863551951827
70282.94,65274.516,38540.754,-58033.758,-58776.438,71250.164,64994.426,71664.01,11327.868054328323
70324.89,65400.848,38055.074,-58988.645,-59593.33,71235.7,64791.36,71665.836,11327.872556704819
70596.15,65442.086,38877.977,-57934.45,-58947.406,71240.82,65253.035,71668.164,11327.877059081315
70726.04,65334.215,39955.957,-56358.402,-57677.69,71258.08,65764.266,71667.13,11327.881561457809
70574.83,65236.63,39676.76,-56518.375,-57648.08,71258.88,65562.05,71660.56,11327.886063834305
70288.15,65269.082,38555.664,-58110.69,-58760.97,71243.91,64992.3,71658.59,11327.8905662108
70328.266,65405.184,38074.92,-59064.17,-59575.246,71227.92,64811.99,71659.38,11327.895068587295
70601.67,65452.234,38895.59,-58029.508,-58929.3,71233.29,65265.93,71661.5,11327.899570963791
70719.22,65332.184,39963.89,-56426.176,-57661.152,71250.55,65758.23,71659.805,11327.904073340287
70553.95,65215.105,39676.582,-56560.957,-57624.52,71249.16,65554.0,71650.98,11327.908575716783
70267.58,65251.066,38545.918,-58132.06,-58736.496,71232.75,64982.29,71647.195,11327.913078093277
70315.88,65390.855,38050.27,-59079.035,-59558.28,71218.695,64788.633,71650.04,11327.917580469773
70583.37,65428.832,38854.285,-58049.895,-58923.2,71227.08,65226.75,71655.2,11327.92208284627
70710.08,65316.09,39930.117,-56442.47,-57656.906,71244.11,65723.586,71653.52,11327.926585222764
70549.39,65207.594,39654.633,-56580.492,-57618.73,71240.28,65532.656,71642.99,11327.93108759926
70273.7,65258.355,38533.043,-58167.89,-58740.297,71225.76,64981.797,71641.836,11327.935589975756
70314.63,65393.402,38033.01,-59116.32,-59583.38,71212.055,64781.145,71645.12,11327.94009235225
70579.88,65430.62,38828.848,-58091.426,-58965.086,71216.32,65214.21,71646.17,11327.944594728746
70707.84,65316.582,39910.426,-56449.71,-57685.81,71236.87,65725.62,71648.09,11327.949097105242
70550.42,65208.11,39654.098,-56543.97,-57631.67,71236.75,65552.01,71640.23,11327.953599481738
70279.516,65263.047,38540.754,-58105.953,-58750.086,71221.17,64995.812,71636.89,11327.958101858232
70323.1,65403.04,38047.25,-59067.816,-59591.473,71207.27,64797.438,71639.76,11327.962604234728
70596.375,65453.17,38867.426,-58040.93,-58973.445,71212.75,65239.848,71642.37,11327.967106611224
70708.266,65326.57,39964.582,-56404.492,-57684.42,71229.195,65738.38,71640.16,11327.971608987718
70550.87,65212.934,39712.055,-56478.77,-57615.62,71228.88,65537.28,71631.04,11327.976111364214
70283.766,65266.98,38607.543,-58004.723,-58720.246,71215.43,64972.676,71629.85,11327.98061374071
70334.93,65422.66,38127.965,-58948.277,-59550.902,71201.62,64791.137,71633.18,11327.985116117205
70599.234,65461.49,38948.695,-57919.54,-58935.47,71208.32,65244.137,71637.2,11327.9896184937
70709.07,65336.293,40052.156,-56324.43,-57661.734,71227.586,65758.97,71638.15,11327.994120870197
70572.62,65233.008,39807.652,-56450.36,-57594.098,71227.48,65570.34,71630.37,11327.998623246693
70307.57,65279.79,38688.723,-58053.227,-58691.566,71210.04,64997.844,71625.96,11328.003125623187
70342.37,65412.918,38170.387,-59104.293,-59539.19,71195.49,64783.715,71629.2,11328.007627999683
70611.016,65469.355,38949.727,-58202.47,-58940.656,71200.3,65218.324,71632.65,11328.012130376179
70718.75,65359.363,40016.773,-56652.484,-57666.473,71217.195,65723.49,71632.49,11328.016632752673
70584.89,65235.867,39740.082,-56880.16,-57612.67,71216.234,65539.36,71625.336,11328.02113512917
70321.47,65272.523,38574.82,-58600.04,-58736.94,71195.65,64961.41,71619.484,11328.025637505665
70349.97,65408.848,38028.656,-59605.49,-59607.832,71178.7,64755.06,71622.39,11328.030139882161
70621.97,65473.668,38807.68,-58799.438,-59019.18,71185.97,65203.613,71629.72,11328.034642258655
70724.48,65361.664,39886.754,-57172.945,-57722.754,71202.484,65708.74,71629.766,11328.039144635151
70586.9,65235.31,39644.64,-57316.51,-57640.03,71201.28,65520.43,71622.586,11328.043647011647
70339.13,65289.42,38520.55,-58941.082,-58765.62,71182.055,64961.59,71618.68,11328.048149388142
70377.33,65438.26,38013.434,-59794.85,-59639.1,71163.4,64763.574,71620.16,11328.052651764638
70632.945,65484.35,38818.477,-58936.23,-59062.293,71167.26,65195.703,71624.4,11328.057154141134
70729.68,65362.426,39914.426,-57254.664,-57754.09,71185.57,65699.49,71626.27,11328.061656517628
70609.516,65257.906,39701.863,-57342.26,-57649.04,71187.086,65527.27,71622.39,11328.066158894124
70351.24,65293.18,38581.926,-58962.54,-58775.88,71168.94,64962.28,71620.266,11328.07066127062
70371.41,65428.652,38058.516,-59830.86,-59656.85,71150.54,64740.934,71622.234,11328.075163647116
70637.97,65496.066,38855.96,-58987.24,-59081.16,71153.83,65187.363,71626.97,11328.07966602361
70737.33,65385.87,39954.48,-57309.18,-57767.055,71170.26,65710.59,71628.24,11328.084168400106
