X,Y,Z,timestamp
-0.386,0.326,0.846,11333.572765547602
-0.386,0.326,0.846,11333.577267920065
-0.386,0.326,0.846,11333.581770292529
-0.386,0.326,0.846,11333.586272664992
-0.378,0.306,0.85,11333.590775037455
-0.378,0.306,0.85,11333.595277409919
-0.378,0.306,0.85,11333.599779782382
-0.378,0.306,0.85,11333.604282154845
-0.378,0.306,0.85,11333.608784527309
-0.378,0.306,0.85,11333.613286899772
-0.378,0.306,0.85,11333.617789272235
-0.378,0.306,0.85,11333.622291644699
-0.378,0.306,0.85,11333.626794017162
-0.378,0.306,0.85,11333.631296389625
-0.398,0.28,0.84,11333.635798762089
-0.398,0.28,0.84,11333.640301134552
-0.398,0.28,0.84,11333.644803507015
-0.398,0.28,0.84,11333.649305879479
-0.398,0.28,0.84,11333.653808251944
-0.398,0.28,0.84,11333.658310624407
-0.398,0.28,0.84,11333.66281299687
-0.398,0.28,0.84,11333.667315369334
-0.398,0.28,0.84,11333.671817741797
-0.398,0.28,0.84,11333.67632011426
-0.406,0.28,0.834,11333.680822486724
-0.406,0.28,0.834,11333.685324859187
-0.406,0.28,0.834,11333.68982723165
-0.406,0.28,0.834,11333.694329604114
-0.406,0.28,0.834,11333.698831976577
-0.406,0.28,0.834,11333.70333434904
-0.406,0.28,0.834,11333.707836721504
-0.406,0.28,0.834,11333.712339093967
-0.406,0.28,0.834,11333.71684146643
-0.406,0.28,0.834,11333.721343838894
-0.406,0.28,0.834,11333.725846211357
-0.412,0.282,0.834,11333.73034858382
-0.412,0.282,0.834,11333.734850956283
-0.412,0.282,0.834,11333.739353328747
-0.412,0.282,0.834,11333.74385570121
-0.412,0.282,0.834,11333.748358073675
-0.412,0.282,0.834,11333.752860446139
-0.412,0.282,0.834,11333.757362818602
-0.412,0.282,0.834,11333.761865191065
-0.412,0.282,0.834,11333.766367563529
-0.412,0.282,0.834,11333.770869935992
-0.432,0.266,0.82,11333.775372308455
-0.432,0.266,0.82,11333.779874680919
-0.432,0.266,0.82,11333.784377053382
-0.432,0.266,0.82,11333.788879425845
-0.432,0.266,0.82,11333.793381798308
-0.432,0.266,0.82,11333.797884170772
-0.432,0.266,0.82,11333.802386543235
-0.432,0.266,0.82,11333.806888915698
-0.432,0.266,0.82,11333.811391288162
-0.432,0.266,0.82,11333.815893660625
-0.45,0.274,0.8,11333.820396033088
-0.45,0.274,0.8,11333.824898405552
-0.45,0.274,0.8,11333.829400778015
-0.45,0.274,0.8,11333.833903150478
-0.45,0.274,0.8,11333.838405522944
-0.45,0.274,0.8,11333.842907895407
-0.45,0.274,0.8,11333.84741026787
-0.45,0.274,0.8,11333.851912640333
-0.45,0.274,0.8,11333.856415012797
-0.45,0.274,0.8,11333.86091738526
-0.436,0.318,0.804,11333.865419757723
-0.436,0.318,0.804,11333.869922130187
-0.436,0.318,0.804,11333.87442450265
-0.436,0.318,0.804,11333.878926875113
-0.436,0.318,0.804,11333.883429247577
-0.436,0.318,0.804,11333.88793162004
-0.436,0.318,0.804,11333.892433992503
-0.436,0.318,0.804,11333.896936364967
-0.436,0.318,0.804,11333.90143873743
-0.436,0.318,0.804,11333.905941109893
-0.394,0.378,0.806,11333.910443482357
-0.394,0.378,0.806,11333.91494585482
-0.394,0.378,0.806,11333.919448227283
-0.394,0.378,0.806,11333.923950599747
-0.394,0.378,0.806,11333.928452972212
-0.394,0.378,0.806,11333.932955344675
-0.394,0.378,0.806,11333.937457717138
-0.394,0.378,0.806,11333.941960089602
-0.394,0.378,0.806,11333.946462462065
-0.394,0.378,0.806,11333.950964834528
-0.346,0.412,0.802,11333.955467206992
-0.346,0.412,0.802,11333.959969579455
-0.346,0.412,0.802,11333.964471951918
-0.346,0.412,0.802,11333.968974324382
-0.346,0.412,0.802,11333.973476696845
-0.346,0.412,0.802,11333.977979069308
-0.346,0.412,0.802,11333.982481441772
-0.346,0.412,0.802,11333.986983814235
-0.346,0.412,0.802,11333.991486186698
-0.346,0.412,0.802,11333.995988559162
-0.312,0.448,0.806,11334.000490931625
-0.312,0.448,0.806,11334.004993304088
-0.312,0.448,0.806,11334.009495676552
-0.312,0.448,0.806,11334.013998049015
-0.312,0.448,0.806,11334.01850042148
-0.312,0.448,0.806,11334.023002793943
-0.312,0.448,0.806,11334.027505166407
-0.312,0.448,0.806,11334.03200753887
-0.312,0.448,0.806,11334.036509911333
-0.312,0.448,0.806,11334.041012283797
-0.312,0.448,0.806,11334.04551465626
-0.29,0.474,0.814,11334.050017028723
-0.29,0.474,0.814,11334.054519401187
-0.29,0.474,0.814,11334.05902177365
-0.29,0.474,0.814,11334.063524146113
-0.29,0.474,0.814,11334.068026518577
-0.29,0.474,0.814,11334.07252889104
-0.29,0.474,0.814,11334.077031263503
-0.29,0.474,0.814,11334.081533635966
-0.29,0.474,0.814,11334.08603600843
-0.29,0.474,0.814,11334.090538380893
-0.282,0.504,0.808,11334.095040753356
-0.282,0.504,0.808,11334.09954312582
-0.282,0.504,0.808,11334.104045498283
-0.282,0.504,0.808,11334.108547870746
-0.282,0.504,0.808,11334.113050243212
-0.282,0.504,0.808,11334.117552615675
-0.282,0.504,0.808,11334.122054988138
-0.282,0.504,0.808,11334.126557360602
-0.282,0.504,0.808,11334.131059733065
-0.282,0.504,0.808,11334.135562105528
-0.272,0.516,0.8,11334.140064477991
-0.272,0.516,0.8,11334.144566850455
-0.272,0.516,0.8,11334.149069222918
-0.272,0.516,0.8,11334.153571595381
-0.272,0.516,0.8,11334.158073967845
-0.272,0.516,0.8,11334.162576340308
-0.272,0.516,0.8,11334.167078712771
-0.272,0.516,0.8,11334.171581085235
-0.272,0.516,0.8,11334.176083457698
-0.272,0.516,0.8,11334.180585830161
-0.278,0.514,0.8,11334.185088202625
-0.278,0.514,0.8,11334.189590575088
-0.278,0.514,0.8,11334.194092947551
-0.278,0.514,0.8,11334.198595320015
-0.278,0.514,0.8,11334.20309769248
-0.278,0.514,0.8,11334.207600064943
-0.278,0.514,0.8,11334.212102437406
-0.278,0.514,0.8,11334.21660480987
-0.278,0.514,0.8,11334.221107182333
-0.278,0.514,0.8,11334.225609554796
-0.294,0.508,0.792,11334.23011192726
-0.294,0.508,0.792,11334.234614299723
-0.294,0.508,0.792,11334.239116672186
-0.294,0.508,0.792,11334.24361904465
-0.294,0.508,0.792,11334.248121417113
-0.294,0.508,0.792,11334.252623789576
-0.294,0.508,0.792,11334.25712616204
-0.294,0.508,0.792,11334.261628534503
-0.294,0.508,0.792,11334.266130906966
-0.294,0.508,0.792,11334.27063327943
-0.318,0.496,0.784,11334.275135651893
-0.318,0.496,0.784,11334.279638024356
-0.318,0.496,0.784,11334.28414039682
-0.318,0.496,0.784,11334.288642769283
-0.318,0.496,0.784,11334.293145141748
-0.318,0.496,0.784,11334.297647514211
-0.318,0.496,0.784,11334.302149886675
-0.318,0.496,0.784,11334.306652259138
-0.318,0.496,0.784,11334.311154631601
-0.318,0.496,0.784,11334.315657004065
-0.338,0.496,0.78,11334.320159376528
-0.338,0.496,0.78,11334.324661748991
-0.338,0.496,0.78,11334.329164121455
-0.338,0.496,0.78,11334.333666493918
-0.338,0.496,0.78,11334.338168866381
-0.338,0.496,0.78,11334.342671238845
-0.338,0.496,0.78,11334.347173611308
-0.338,0.496,0.78,11334.351675983771
-0.338,0.496,0.78,11334.356178356235
-0.338,0.496,0.78,11334.360680728698
-0.338,0.496,0.78,11334.365183101161
-0.348,0.5,0.774,11334.369685473624
-0.348,0.5,0.774,11334.374187846088
-0.348,0.5,0.774,11334.378690218551
-0.348,0.5,0.774,11334.383192591016
-0.348,0.5,0.774,11334.38769496348
-0.348,0.5,0.774,11334.392197335943
-0.348,0.5,0.774,11334.396699708406
-0.348,0.5,0.774,11334.40120208087
-0.348,0.5,0.774,11334.405704453333
-0.348,0.5,0.774,11334.410206825796
-0.36,0.506,0.764,11334.41470919826
-0.36,0.506,0.764,11334.419211570723
-0.36,0.506,0.764,11334.423713943186
-0.36,0.506,0.764,11334.42821631565
-0.36,0.506,0.764,11334.432718688113
-0.36,0.506,0.764,11334.437221060576
-0.36,0.506,0.764,11334.44172343304
-0.36,0.506,0.764,11334.446225805503
-0.358,0.502,0.756,11334.450728177966
-0.358,0.502,0.756,11334.45523055043
-0.358,0.502,0.756,11334.459732922893
-0.358,0.502,0.756,11334.464235295356
-0.358,0.502,0.756,11334.46873766782
-0.358,0.502,0.756,11334.473240040283
-0.358,0.502,0.756,11334.477742412748
-0.358,0.502,0.756,11334.482244785211
-0.358,0.502,0.756,11334.486747157674
-0.362,0.508,0.756,11334.491249530138
-0.362,0.508,0.756,11334.495751902601
-0.362,0.508,0.756,11334.500254275064
-0.362,0.508,0.756,11334.504756647528
-0.362,0.508,0.756,11334.509259019991
-0.362,0.508,0.756,11334.513761392454
-0.362,0.508,0.756,11334.518263764918
-0.362,0.508,0.756,11334.522766137381
-0.362,0.508,0.756,11334.527268509844
-0.362,0.508,0.756,11334.531770882308
-0.362,0.508,0.756,11334.536273254771
-0.362,0.508,0.756,11334.540775627234
-0.364,0.5,0.76,11334.545277999698
-0.364,0.5,0.76,11334.549780372161
-0.362,0.5,0.754,11334.554282744624
-0.362,0.5,0.754,11334.558785117088
-0.362,0.5,0.754,11334.563287489551
-0.362,0.5,0.754,11334.567789862016
-0.362,0.5,0.754,11334.57229223448
-0.362,0.5,0.754,11334.576794606943
-0.362,0.5,0.754,11334.581296979406
-0.362,0.5,0.754,11334.58579935187
-0.362,0.5,0.754,11334.590301724333
-0.362,0.5,0.754,11334.594804096796
-0.364,0.5,0.768,11334.59930646926
-0.364,0.5,0.768,11334.603808841723
-0.364,0.5,0.768,11334.608311214186
-0.364,0.5,0.768,11334.61281358665
-0.364,0.5,0.768,11334.617315959113
-0.364,0.5,0.768,11334.621818331576
-0.364,0.5,0.768,11334.62632070404
-0.364,0.5,0.768,11334.630823076503
-0.364,0.5,0.768,11334.635325448966
-0.364,0.5,0.768,11334.63982782143
-0.364,0.5,0.768,11334.644330193893
-0.364,0.5,0.768,11334.648832566356
-0.364,0.5,0.768,11334.65333493882
-0.364,0.5,0.768,11334.657837311284
-0.364,0.5,0.768,11334.662339683748
-0.364,0.5,0.768,11334.666842056211
-0.352,0.494,0.764,11334.671344428674
-0.352,0.494,0.764,11334.675846801138
-0.352,0.494,0.764,11334.680349173601
-0.352,0.494,0.764,11334.684851546064
-0.352,0.494,0.764,11334.689353918528
-0.352,0.494,0.764,11334.69385629099
-0.352,0.494,0.764,11334.698358663454
-0.356,0.492,0.762,11334.702861035918
-0.356,0.492,0.762,11334.70736340838
-0.356,0.492,0.762,11334.711865780844
-0.356,0.492,0.762,11334.716368153307
-0.358,0.492,0.77,11334.72087052577
-0.358,0.492,0.77,11334.725372898234
-0.358,0.492,0.77,11334.729875270697
-0.358,0.492,0.77,11334.73437764316
-0.358,0.492,0.77,11334.738880015624
-0.358,0.492,0.77,11334.743382388087
-0.358,0.492,0.77,11334.74788476055
-0.364,0.498,0.752,11334.752387133016
-0.364,0.498,0.752,11334.75688950548
-0.364,0.498,0.752,11334.761391877943
-0.364,0.498,0.752,11334.765894250406
-0.364,0.498,0.752,11334.77039662287
-0.364,0.498,0.752,11334.774898995332
-0.364,0.498,0.752,11334.779401367796
-0.364,0.498,0.752,11334.78390374026
-0.374,0.508,0.746,11334.788406112722
-0.374,0.508,0.746,11334.792908485186
-0.374,0.508,0.746,11334.797410857649
-0.374,0.508,0.746,11334.801913230112
-0.374,0.508,0.746,11334.806415602576
-0.374,0.508,0.746,11334.810917975039
-0.374,0.508,0.746,11334.815420347502
-0.374,0.508,0.746,11334.819922719966
-0.374,0.508,0.746,11334.824425092429
-0.374,0.508,0.746,11334.828927464892
-0.374,0.508,0.746,11334.833429837356
-0.376,0.498,0.752,11334.837932209819
-0.376,0.498,0.752,11334.842434582284
-0.376,0.498,0.752,11334.846936954747
-0.376,0.498,0.752,11334.85143932721
-0.376,0.498,0.752,11334.855941699674
-0.376,0.498,0.752,11334.860444072137
-0.376,0.498,0.752,11334.8649464446
-0.376,0.498,0.752,11334.869448817064
-0.376,0.498,0.752,11334.873951189527
-0.376,0.498,0.752,11334.87845356199
-0.376,0.498,0.752,11334.882955934454
-0.372,0.486,0.748,11334.887458306917
-0.372,0.486,0.748,11334.89196067938
-0.372,0.486,0.748,11334.896463051844
-0.372,0.486,0.748,11334.900965424307
-0.374,0.49,0.75,11334.90546779677
-0.374,0.49,0.75,11334.909970169234
-0.374,0.49,0.75,11334.914472541697
-0.374,0.49,0.75,11334.91897491416
-0.374,0.49,0.75,11334.923477286624
-0.374,0.49,0.75,11334.927979659087
-0.374,0.49,0.75,11334.932482031552
-0.374,0.49,0.75,11334.936984404016
-0.374,0.49,0.75,11334.941486776479
-0.374,0.49,0.75,11334.945989148942
-0.374,0.49,0.75,11334.950491521406
-0.358,0.5,0.756,11334.954993893869
-0.358,0.5,0.756,11334.959496266332
-0.358,0.5,0.756,11334.963998638796
-0.358,0.5,0.756,11334.968501011259
-0.358,0.5,0.756,11334.973003383722
-0.358,0.5,0.756,11334.977505756186
-0.354,0.516,0.752,11334.982008128649
-0.354,0.516,0.752,11334.986510501112
-0.354,0.516,0.752,11334.991012873576
-0.354,0.516,0.752,11334.995515246039
-0.354,0.516,0.752,11335.000017618502
-0.354,0.516,0.752,11335.004519990965
-0.358,0.516,0.75,11335.009022363429
-0.358,0.516,0.75,11335.013524735892
-0.358,0.516,0.75,11335.018027108355
-0.358,0.516,0.75,11335.02252948082
-0.358,0.516,0.75,11335.027031853284
-0.358,0.516,0.75,11335.031534225747
-0.36,0.52,0.752,11335.03603659821
-0.36,0.52,0.752,11335.040538970674
-0.36,0.52,0.752,11335.045041343137
-0.36,0.52,0.752,11335.0495437156
-0.36,0.52,0.752,11335.054046088064
-0.36,0.52,0.752,11335.058548460527
-0.36,0.52,0.752,11335.06305083299
-0.36,0.52,0.752,11335.067553205454
-0.36,0.52,0.752,11335.072055577917
-0.36,0.52,0.752,11335.07655795038
-0.36,0.514,0.744,11335.081060322844
-0.36,0.514,0.744,11335.085562695307
-0.36,0.514,0.744,11335.09006506777
-0.36,0.514,0.744,11335.094567440234
-0.36,0.514,0.744,11335.099069812697
-0.36,0.514,0.744,11335.10357218516
-0.36,0.506,0.746,11335.108074557624
-0.36,0.506,0.746,11335.112576930087
-0.36,0.506,0.746,11335.117079302552
-0.36,0.506,0.746,11335.121581675015
-0.36,0.506,0.746,11335.126084047479
-0.36,0.506,0.746,11335.130586419942
-0.36,0.506,0.746,11335.135088792405
-0.372,0.518,0.746,11335.139591164869
-0.372,0.518,0.746,11335.144093537332
-0.372,0.518,0.746,11335.148595909795
-0.372,0.518,0.746,11335.153098282259
-0.372,0.518,0.746,11335.157600654722
-0.372,0.518,0.746,11335.162103027185
-0.372,0.518,0.746,11335.166605399649
-0.372,0.518,0.746,11335.171107772112
-0.372,0.518,0.746,11335.175610144575
-0.372,0.518,0.746,11335.180112517039
-0.372,0.518,0.746,11335.184614889502
-0.372,0.518,0.746,11335.189117261965
-0.372,0.518,0.746,11335.193619634429
-0.372,0.518,0.746,11335.198122006892
-0.372,0.518,0.746,11335.202624379355
-0.372,0.518,0.746,11335.20712675182
-0.378,0.52,0.746,11335.211629124284
-0.378,0.52,0.746,11335.216131496747
-0.378,0.52,0.746,11335.22063386921
-0.378,0.52,0.746,11335.225136241674
-0.378,0.52,0.746,11335.229638614137
-0.378,0.52,0.746,11335.2341409866
-0.378,0.52,0.746,11335.238643359064
-0.378,0.52,0.746,11335.243145731527
-0.378,0.52,0.746,11335.24764810399
-0.378,0.52,0.746,11335.252150476454
-0.378,0.52,0.746,11335.256652848917
-0.378,0.52,0.746,11335.26115522138
-0.378,0.52,0.746,11335.265657593844
-0.378,0.52,0.746,11335.270159966307
-0.378,0.52,0.746,11335.27466233877
-0.378,0.52,0.746,11335.279164711234
-0.374,0.516,0.734,11335.283667083697
-0.374,0.516,0.734,11335.28816945616
-0.374,0.516,0.734,11335.292671828623
-0.374,0.516,0.734,11335.297174201089
-0.374,0.516,0.734,11335.301676573552
-0.374,0.516,0.734,11335.306178946015
-0.374,0.516,0.734,11335.310681318479
-0.374,0.516,0.734,11335.315183690942
-0.374,0.516,0.734,11335.319686063405
-0.374,0.516,0.734,11335.324188435869
-0.372,0.51,0.732,11335.328690808332
-0.372,0.51,0.732,11335.333193180795
-0.372,0.51,0.732,11335.337695553259
-0.372,0.51,0.732,11335.342197925722
-0.372,0.51,0.732,11335.346700298185
-0.372,0.51,0.732,11335.351202670648
-0.372,0.51,0.732,11335.355705043112
-0.372,0.51,0.732,11335.360207415575
-0.384,0.512,0.734,11335.364709788038
-0.384,0.512,0.734,11335.369212160502
-0.384,0.512,0.734,11335.373714532965
-0.384,0.512,0.734,11335.378216905428
-0.384,0.512,0.734,11335.382719277892
-0.384,0.512,0.734,11335.387221650357
-0.384,0.512,0.734,11335.39172402282
-0.384,0.512,0.734,11335.396226395284
-0.384,0.512,0.734,11335.400728767747
-0.388,0.52,0.736,11335.40523114021
-0.388,0.52,0.736,11335.409733512673
-0.388,0.52,0.736,11335.414235885137
-0.388,0.52,0.736,11335.4187382576
-0.388,0.52,0.736,11335.423240630063
-0.388,0.52,0.736,11335.427743002527
-0.388,0.52,0.736,11335.43224537499
-0.388,0.52,0.736,11335.436747747453
-0.388,0.52,0.736,11335.441250119917
-0.388,0.52,0.736,11335.44575249238
-0.388,0.52,0.736,11335.450254864843
-0.388,0.52,0.736,11335.454757237307
-0.388,0.52,0.736,11335.45925960977
-0.388,0.52,0.736,11335.463761982233
-0.388,0.52,0.736,11335.468264354697
-0.388,0.52,0.736,11335.47276672716
-0.388,0.52,0.736,11335.477269099623
-0.388,0.52,0.736,11335.481771472088
-0.388,0.52,0.736,11335.486273844552
-0.364,0.502,0.734,11335.490776217015
-0.364,0.502,0.734,11335.495278589478
-0.364,0.502,0.734,11335.499780961942
-0.364,0.502,0.734,11335.504283334405
-0.364,0.502,0.734,11335.508785706868
-0.364,0.502,0.734,11335.513288079332
-0.364,0.502,0.734,11335.517790451795
-0.364,0.502,0.734,11335.522292824258
-0.364,0.502,0.734,11335.526795196722
-0.364,0.502,0.734,11335.531297569185
-0.364,0.502,0.734,11335.535799941648
-0.364,0.502,0.734,11335.540302314112
-0.362,0.526,0.732,11335.544804686575
-0.362,0.526,0.732,11335.549307059038
-0.362,0.526,0.732,11335.553809431502
-0.362,0.526,0.732,11335.558311803965
-0.362,0.526,0.732,11335.562814176428
-0.362,0.526,0.732,11335.567316548892
-0.362,0.526,0.732,11335.571818921357
-0.372,0.546,0.728,11335.57632129382
-0.372,0.546,0.728,11335.580823666283
-0.372,0.546,0.728,11335.585326038747
-0.372,0.546,0.728,11335.58982841121
-0.372,0.546,0.728,11335.594330783673
-0.372,0.546,0.728,11335.598833156137
-0.372,0.546,0.728,11335.6033355286
-0.372,0.546,0.728,11335.607837901063
-0.372,0.546,0.728,11335.612340273527
-0.372,0.546,0.728,11335.61684264599
-0.372,0.546,0.728,11335.621345018453
-0.382,0.526,0.718,11335.625847390917
-0.382,0.526,0.718,11335.63034976338
-0.382,0.526,0.718,11335.634852135843
-0.382,0.526,0.718,11335.639354508306
-0.396,0.514,0.718,11335.64385688077
-0.396,0.514,0.718,11335.648359253233
-0.39,0.514,0.72,11335.652861625696
-0.39,0.514,0.72,11335.65736399816
-0.39,0.514,0.72,11335.661866370625
-0.39,0.514,0.72,11335.666368743088
-0.39,0.514,0.72,11335.670871115552
-0.39,0.514,0.72,11335.675373488015
-0.39,0.514,0.72,11335.679875860478
-0.39,0.514,0.72,11335.684378232942
-0.39,0.514,0.72,11335.688880605405
-0.39,0.514,0.72,11335.693382977868
-0.39,0.514,0.72,11335.697885350331
-0.39,0.514,0.72,11335.702387722795
-0.39,0.514,0.72,11335.706890095258
-0.39,0.514,0.72,11335.711392467721
-0.41,0.518,0.724,11335.715894840185
-0.41,0.518,0.724,11335.720397212648
-0.41,0.518,0.724,11335.724899585111
-0.41,0.518,0.724,11335.729401957575
-0.41,0.518,0.724,11335.733904330038
-0.41,0.518,0.724,11335.738406702501
-0.41,0.518,0.724,11335.742909074965
-0.41,0.518,0.724,11335.747411447428
-0.408,0.512,0.732,11335.751913819891
-0.408,0.512,0.732,11335.756416192356
-0.408,0.512,0.732,11335.76091856482
-0.408,0.512,0.732,11335.765420937283
-0.408,0.512,0.732,11335.769923309746
-0.408,0.512,0.732,11335.77442568221
-0.408,0.512,0.732,11335.778928054673
-0.408,0.512,0.732,11335.783430427136
-0.408,0.512,0.732,11335.7879327996
-0.408,0.512,0.732,11335.792435172063
-0.408,0.512,0.732,11335.796937544526
-0.404,0.512,0.72,11335.80143991699
-0.404,0.512,0.72,11335.805942289453
-0.404,0.512,0.72,11335.810444661916
-0.404,0.512,0.72,11335.81494703438
-0.404,0.512,0.72,11335.819449406843
-0.404,0.512,0.72,11335.823951779306
-0.404,0.512,0.72,11335.82845415177
-0.404,0.512,0.72,11335.832956524233
-0.402,0.514,0.714,11335.837458896696
-0.402,0.514,0.714,11335.84196126916
-0.402,0.514,0.714,11335.846463641625
-0.402,0.514,0.714,11335.850966014088
-0.402,0.514,0.714,11335.855468386551
-0.402,0.514,0.714,11335.859970759015
-0.402,0.514,0.714,11335.864473131478
-0.402,0.514,0.714,11335.868975503941
-0.402,0.514,0.714,11335.873477876405
-0.402,0.514,0.714,11335.877980248868
-0.404,0.52,0.724,11335.882482621331
-0.404,0.52,0.724,11335.886984993795
-0.404,0.52,0.724,11335.891487366258
-0.404,0.52,0.724,11335.895989738721
-0.4,0.526,0.716,11335.900492111185
-0.4,0.526,0.716,11335.904994483648
-0.4,0.526,0.716,11335.909496856111
-0.4,0.526,0.716,11335.913999228575
-0.4,0.526,0.716,11335.918501601038
-0.4,0.526,0.716,11335.923003973501
-0.4,0.526,0.716,11335.927506345965
-0.4,0.526,0.716,11335.932008718428
-0.4,0.526,0.716,11335.936511090893
-0.4,0.526,0.716,11335.941013463356
-0.402,0.528,0.716,11335.94551583582
-0.402,0.528,0.716,11335.950018208283
-0.402,0.528,0.716,11335.954520580746
-0.402,0.528,0.716,11335.95902295321
-0.402,0.528,0.716,11335.963525325673
-0.402,0.528,0.716,11335.968027698136
-0.402,0.528,0.716,11335.9725300706
-0.402,0.528,0.716,11335.977032443063
-0.402,0.528,0.716,11335.981534815526
-0.402,0.528,0.716,11335.98603718799
-0.404,0.526,0.716,11335.990539560453
-0.404,0.526,0.716,11335.995041932916
-0.404,0.526,0.716,11335.99954430538
-0.404,0.526,0.716,11336.004046677843
-0.404,0.526,0.716,11336.008549050306
-0.404,0.526,0.716,11336.01305142277
-0.404,0.526,0.716,11336.017553795233
-0.404,0.526,0.716,11336.022056167696
-0.404,0.526,0.716,11336.026558540161
-0.404,0.526,0.716,11336.031060912625
-0.41,0.52,0.71,11336.035563285088
-0.41,0.52,0.71,11336.040065657551
-0.41,0.52,0.71,11336.044568030014
-0.41,0.52,0.71,11336.049070402478
-0.41,0.52,0.71,11336.053572774941
-0.41,0.52,0.71,11336.058075147404
-0.41,0.52,0.71,11336.062577519868
-0.41,0.52,0.71,11336.067079892331
-0.41,0.52,0.71,11336.071582264794
-0.41,0.52,0.71,11336.076084637258
-0.41,0.52,0.71,11336.080587009721
-0.408,0.514,0.706,11336.085089382184
-0.408,0.514,0.706,11336.089591754648
-0.408,0.514,0.706,11336.094094127111
-0.408,0.514,0.706,11336.098596499574
-0.408,0.514,0.706,11336.103098872038
-0.408,0.514,0.706,11336.107601244501
-0.408,0.514,0.706,11336.112103616964
-0.408,0.514,0.706,11336.116605989428
-0.408,0.514,0.706,11336.121108361893
-0.408,0.514,0.706,11336.125610734356
-0.41,0.514,0.71,11336.13011310682
-0.41,0.514,0.71,11336.134615479283
-0.41,0.514,0.71,11336.139117851746
-0.41,0.514,0.71,11336.14362022421
-0.41,0.514,0.71,11336.148122596673
-0.41,0.514,0.71,11336.152624969136
-0.41,0.514,0.71,11336.1571273416
-0.41,0.514,0.71,11336.161629714063
-0.418,0.522,0.71,11336.166132086526
-0.418,0.522,0.71,11336.17063445899
-0.418,0.522,0.71,11336.175136831453
-0.418,0.522,0.71,11336.179639203916
-0.418,0.522,0.71,11336.18414157638
-0.418,0.522,0.71,11336.188643948843
-0.418,0.522,0.71,11336.193146321306
-0.418,0.522,0.71,11336.19764869377
-0.418,0.522,0.71,11336.202151066233
-0.418,0.522,0.71,11336.206653438696
-0.41,0.53,0.708,11336.211155811161
-0.41,0.53,0.708,11336.215658183624
-0.41,0.53,0.708,11336.220160556088
-0.406,0.534,0.708,11336.224662928551
-0.406,0.534,0.708,11336.229165301014
-0.406,0.534,0.708,11336.233667673478
-0.406,0.534,0.708,11336.238170045941
-0.406,0.534,0.708,11336.242672418404
-0.406,0.534,0.708,11336.247174790868
-0.406,0.534,0.708,11336.25167716333
-0.406,0.534,0.708,11336.256179535794
-0.406,0.534,0.708,11336.260681908258
-0.406,0.534,0.708,11336.26518428072
-0.406,0.534,0.708,11336.269686653184
-0.402,0.534,0.704,11336.274189025648
-0.402,0.534,0.704,11336.27869139811
-0.402,0.534,0.704,11336.283193770574
-0.402,0.534,0.704,11336.287696143037
-0.402,0.534,0.704,11336.2921985155
-0.402,0.534,0.704,11336.296700887964
-0.402,0.534,0.704,11336.30120326043
-0.402,0.534,0.704,11336.305705632893
-0.402,0.534,0.704,11336.310208005356
-0.402,0.534,0.704,11336.31471037782
-0.398,0.534,0.71,11336.319212750283
-0.398,0.534,0.71,11336.323715122746
-0.398,0.534,0.71,11336.32821749521
-0.398,0.534,0.71,11336.332719867672
-0.398,0.534,0.71,11336.337222240136
-0.398,0.534,0.71,11336.3417246126
-0.398,0.534,0.71,11336.346226985062
-0.394,0.53,0.714,11336.350729357526
-0.394,0.53,0.714,11336.35523172999
-0.394,0.53,0.714,11336.359734102452
-0.394,0.53,0.714,11336.364236474916
-0.394,0.53,0.714,11336.368738847379
-0.394,0.53,0.714,11336.373241219842
-0.394,0.53,0.714,11336.377743592306
-0.394,0.53,0.714,11336.382245964769
-0.394,0.53,0.714,11336.386748337232
-0.394,0.53,0.714,11336.391250709697
-0.394,0.53,0.714,11336.39575308216
-0.394,0.53,0.714,11336.400255454624
-0.394,0.53,0.714,11336.404757827087
-0.394,0.53,0.714,11336.40926019955
-0.394,0.53,0.714,11336.413762572014
-0.394,0.53,0.714,11336.418264944477
-0.4,0.53,0.716,11336.42276731694
-0.4,0.53,0.716,11336.427269689404
-0.4,0.53,0.716,11336.431772061867
-0.4,0.53,0.716,11336.43627443433
-0.4,0.53,0.716,11336.440776806794
-0.4,0.53,0.716,11336.445279179257
-0.4,0.53,0.716,11336.44978155172
-0.4,0.53,0.716,11336.454283924184
-0.4,0.53,0.716,11336.458786296647
-0.4,0.53,0.716,11336.46328866911
-0.404,0.528,0.714,11336.467791041574
-0.404,0.528,0.714,11336.472293414037
-0.404,0.528,0.714,11336.4767957865
-0.404,0.528,0.714,11336.481298158964
-0.404,0.528,0.714,11336.485800531429
-0.404,0.528,0.714,11336.490302903892
-0.404,0.528,0.714,11336.494805276356
-0.404,0.528,0.714,11336.499307648819
-0.404,0.528,0.714,11336.503810021282
-0.404,0.528,0.714,11336.508312393746
-0.404,0.528,0.714,11336.512814766209
-0.404,0.528,0.714,11336.517317138672
-0.404,0.528,0.714,11336.521819511136
-0.404,0.528,0.714,11336.526321883599
-0.404,0.528,0.714,11336.530824256062
-0.404,0.528,0.714,11336.535326628526
-0.404,0.528,0.714,11336.539829000989
-0.404,0.528,0.714,11336.544331373452
-0.422,0.522,0.708,11336.548833745916
-0.422,0.522,0.708,11336.553336118379
-0.422,0.522,0.708,11336.557838490842
-0.422,0.522,0.708,11336.562340863306
-0.422,0.522,0.708,11336.566843235769
